LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpect,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.997513061000063,space,29.914150285996584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.96817954799917,68.96817954799917,68.96817954799917,68.96817954799917,68.96817954799917,68.96817954799917,68.96817954799917,68.96817954799917,68.96817954799917,68.96817954799917,l,1.8479341769998427,1,1,0,70.84181206400172,72.34280690000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.84276658200179,72.84276658200179,72.84276658200179,72.84276658200179,72.84276658200179,72.84276658200179,72.84276658200179,72.84276658200179,72.84276658200179,72.84276658200179,l,3.581040874996688,1,2,0,76.44447565500013,77.94679103599992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.44701890600118,78.44701890600118,78.44701890600118,78.44701890600118,78.44701890600118,78.44701890600118,78.44701890600118,78.44701890600118,78.44701890600118,78.44701890600118,a,4.536473493997619,10,12,0,83.00210065300053,84.51707336300024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.01718535599866,85.01718535599866,85.01718535599866,85.01718535599866,85.01718535599866,85.01718535599866,85.01718535599866,85.01718535599866,85.01718535599866,85.01718535599866,a,1.3989778439972724,10,22,0,86.43496933699862,87.93717756800106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43758197900024,88.43758197900024,88.43758197900024,88.43758197900024,88.43758197900024,88.43758197900024,88.43758197900024,88.43758197900024,88.43758197900024,88.43758197900024,a,1.9374818449978193,10,32,0,90.40486840299855,91.90554710099968,91.90554710099968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.40775101300096,92.40775101300096,92.40775101300096,92.40775101300096,92.40775101300096,92.40775101300096,92.40775101300096,92.40775101300096,92.40775101300096,92.40775101300096,a,1.2397195560006367,1,33,0,93.67451582500144,95.17445679299999,95.17445679299999,95.6745819530006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6745819530006,95.6745819530006,95.6745819530006,95.6745819530006,95.6745819530006,95.6745819530006,95.6745819530006,95.6745819530006,95.6745819530006,95.6745819530006,l,1.725542685999244,10,43,0,97.42791084800047,98.92775630599863,98.92775630599863,99.42805922700063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.42805922700063,99.42805922700063,99.42805922700063,99.42805922700063,99.42805922700063,99.42805922700063,99.42805922700063,99.42805922700063,99.42805922700063,99.42805922700063,l,1.5802840469987132,10,53,0,101.0285651330014,102.53087930499896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.031078693999,103.031078693999,103.031078693999,103.031078693999,103.031078693999,103.031078693999,103.031078693999,103.031078693999,103.031078693999,103.031078693999,l,1.5765231489967846,10,63,0,104.6316689669984,106.1323513899988,106.1323513899988,106.63221199400141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.63221199400141,106.63221199400141,106.63221199400141,106.63221199400141,106.63221199400141,106.63221199400141,106.63221199400141,106.63221199400141,106.63221199400141,106.63221199400141,a,1.5510525739991863,1,64,0,108.20204408300197,109.70279083700007,109.70279083700007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.20278222200068,110.20278222200068,110.20278222200068,110.20278222200068,110.20278222200068,110.20278222200068,110.20278222200068,110.20278222200068,110.20278222200068,110.20278222200068,l,1.0768700459993852,1,65,0,111.30293128199992,112.80559517499933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.30561612200108,113.30561612200108,113.30561612200108,113.30561612200108,113.30561612200108,113.30561612200108,113.30561612200108,113.30561612200108,113.30561612200108,113.30561612200108,l,1.4853131460004079,1,66,0,114.82313217800038,116.3235081390012,116.3235081390012,116.82367359500131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,0,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.82367359500131,116.82367359500131,116.82367359500131,116.82367359500131,116.82367359500131,116.82367359500131,116.82367359500131,116.82367359500131,116.82367359500131,116.82367359500131,a,1.0239089009992313,10,76,0,117.87670567700115,119.37657840300017,119.37657840300017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,1,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.87658253799964,119.87658253799964,119.87658253799964,119.87658253799964,119.87658253799964,119.87658253799964,119.87658253799964,119.87658253799964,119.87658253799964,119.87658253799964,l,1.7315195299997868,1,77,0,121.62799565100067,123.12912727300136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.62892413200098,123.62892413200098,123.62892413200098,123.62892413200098,123.62892413200098,123.62892413200098,123.62892413200098,123.62892413200098,123.62892413200098,123.62892413200098,a,2.8352333039983932,10,87,0,126.48148546399898,127.98294353800156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,3,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.48336679500062,128.48336679500062,128.48336679500062,128.48336679500062,128.48336679500062,128.48336679500062,128.48336679500062,128.48336679500062,128.48336679500062,128.48336679500062,a,1.5246472860017093,10,97,0,130.03400722399965,131.53459518599993,131.53459518599993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,4,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.03451897700143,132.03451897700143,132.03451897700143,132.03451897700143,132.03451897700143,132.03451897700143,132.03451897700143,132.03451897700143,132.03451897700143,132.03451897700143,l,2.3653794799975003,1,98,0,134.4207662129993,135.92117055999915,135.92117055999915,136.42121937100092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,5,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.42121937100092,136.42121937100092,136.42121937100092,136.42121937100092,136.42121937100092,136.42121937100092,136.42121937100092,136.42121937100092,136.42121937100092,136.42121937100092,l,0.9788116359995911,10,108,0,137.42396367399851,138.92413951900016,138.92413951900016,139.42424499700064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,6,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.42424499700064,139.42424499700064,139.42424499700064,139.42424499700064,139.42424499700064,139.42424499700064,139.42424499700064,139.42424499700064,139.42424499700064,139.42424499700064,l,2.903295894000621,1,109,0,142.36013526199895,143.8603165550012,143.8603165550012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,7,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.36057681300008,144.36057681300008,144.36057681300008,144.36057681300008,144.36057681300008,144.36057681300008,144.36057681300008,144.36057681300008,144.36057681300008,144.36057681300008,a,1.351267835998442,1,110,0,145.74537275400144,147.24311355600003,147.24311355600003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,8,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.74746503200004,147.74746503200004,147.74746503200004,147.74746503200004,147.74746503200004,147.74746503200004,147.74746503200004,147.74746503200004,147.74746503200004,147.74746503200004,a,1.3488745559989184,10,120,0,149.11492732199986,150.61459161699895,150.61459161699895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,9,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.11521478400027,151.11521478400027,151.11521478400027,151.11521478400027,151.11521478400027,151.11521478400027,151.11521478400027,151.11521478400027,151.11521478400027,151.11521478400027,l,0.9960227320007107,1,121,0,152.13278902399907,153.63511179499983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,10,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.1349033890001,154.1349033890001,154.1349033890001,154.1349033890001,154.1349033890001,154.1349033890001,154.1349033890001,154.1349033890001,154.1349033890001,154.1349033890001,l,0.9292839459994866,10,131,0,155.08558753300167,156.58609414700186,156.58609414700186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,11,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.08584982400134,157.08584982400134,157.08584982400134,157.08584982400134,157.08584982400134,157.08584982400134,157.08584982400134,157.08584982400134,157.08584982400134,157.08584982400134,a,2.1461578630005533,1,132,0,159.25609883500147,160.7559384269989,160.7559384269989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.25612140500016,161.25612140500016,161.25612140500016,161.25612140500016,161.25612140500016,161.25612140500016,161.25612140500016,161.25612140500016,161.25612140500016,161.25612140500016,l,1.4635293989995262,10,142,0,162.74190261699914,164.24245072000122,164.24245072000122,164.7427008759987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,1,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.7427008759987,164.7427008759987,164.7427008759987,164.7427008759987,164.7427008759987,164.7427008759987,164.7427008759987,164.7427008759987,164.7427008759987,164.7427008759987,a,0.6965223349980079,10,152,0,165.45963425000082,166.95986183200148,166.95986183200148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,2,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.4621980970005,167.4621980970005,167.4621980970005,167.4621980970005,167.4621980970005,167.4621980970005,167.4621980970005,167.4621980970005,167.4621980970005,167.4621980970005,l,0.9374198209989117,10,162,0,168.4284712910012,169.92913991100068,169.92913991100068,170.42921751299946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,3,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.42921751299946,170.42921751299946,170.42921751299946,170.42921751299946,170.42921751299946,170.42921751299946,170.42921751299946,170.42921751299946,170.42921751299946,170.42921751299946,l,2.858360875998187,1,163,0,173.31680001100176,174.8166573160015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,4,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.3167210060019,175.3167210060019,175.3167210060019,175.3167210060019,175.3167210060019,175.3167210060019,175.3167210060019,175.3167210060019,175.3167210060019,175.3167210060019,a,0.9703636289996211,1,164,0,176.3169675909994,177.8195399219985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,5,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.31960885399894,178.31960885399894,178.31960885399894,178.31960885399894,178.31960885399894,178.31960885399894,178.31960885399894,178.31960885399894,178.31960885399894,178.31960885399894,l,1.2320901569983107,10,174,0,179.5707816239992,181.0706289310001,181.0706289310001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,6,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.57091334100187,181.57091334100187,181.57091334100187,181.57091334100187,181.57091334100187,181.57091334100187,181.57091334100187,181.57091334100187,181.57091334100187,181.57091334100187,a,1.2203022579997196,1,175,0,182.82312598999852,184.32368958699954,184.32368958699954,184.8239614890008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,7,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.8239614890008,184.8239614890008,184.8239614890008,184.8239614890008,184.8239614890008,184.8239614890008,184.8239614890008,184.8239614890008,184.8239614890008,184.8239614890008,a,3.455502074000833,10,185,0,188.31031217000054,189.8107950090016,189.8107950090016,190.31089360699843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,8,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.31089360699843,190.31089360699843,190.31089360699843,190.31089360699843,190.31089360699843,190.31089360699843,190.31089360699843,190.31089360699843,190.31089360699843,190.31089360699843,l,3.1206620990014926,1,186,0,193.45044551500177,194.96388996500173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,9,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.46404515800168,195.46404515800168,195.46404515800168,195.46404515800168,195.46404515800168,195.46404515800168,195.46404515800168,195.46404515800168,195.46404515800168,195.46404515800168,a,2.440015394000511,10,196,0,197.93961596900044,199.45057512100175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,10,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.95081139399917,199.95081139399917,199.95081139399917,199.95081139399917,199.95081139399917,199.95081139399917,199.95081139399917,199.95081139399917,199.95081139399917,199.95081139399917,l,0.7367311709967908,1,197,0,200.719611935001,202.23545718700188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.72079768899857,202.72079768899857,202.72079768899857,202.72079768899857,202.72079768899857,202.72079768899857,202.72079768899857,202.72079768899857,202.72079768899857,202.72079768899857,a,1.0949954450006771,10,207,0,203.83970619500178,205.35457445499924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.9204713049985,211.9204713049985,211.9204713049985,211.9204713049985,211.9204713049985,211.9204713049985,211.9204713049985,211.9204713049985,211.9204713049985,211.9204713049985,l,2.5430710859982355,10,217,1,214.49572107399945,215.9961942359987,215.9961942359987,216.49648448000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.49648448000153,216.49648448000153,216.49648448000153,216.49648448000153,216.49648448000153,216.49648448000153,216.49648448000153,216.49648448000153,216.49648448000153,216.49648448000153,l,0.9511586250009714,1,218,1,217.46653278500162,218.96505180199892,218.96505180199892,219.46563108899863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27754,2022-09-20_13h57.45.396,vts_reward_expectancy_OFFLINE,2022.2.4,60.217879367892955,
