LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.78387230000226,space,37.05035144799331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.53736015900358,98.53736015900358,98.53736015900358,98.53736015900358,98.53736015900358,98.53736015900358,98.53736015900358,98.53736015900358,98.53736015900358,98.53736015900358,a,3.0013185650022933,1,1,0,101.55727844100329,103.05893023499812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.55956209300348,103.55956209300348,103.55956209300348,103.55956209300348,103.55956209300348,103.55956209300348,103.55956209300348,103.55956209300348,103.55956209300348,103.55956209300348,l,3.330439393997949,1,2,0,106.91326094599935,108.41502244299772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.91565341399837,108.91565341399837,108.91565341399837,108.91565341399837,108.91565341399837,108.91565341399837,108.91565341399837,108.91565341399837,108.91565341399837,108.91565341399837,l,1.1422759709967067,10,12,0,110.08341388300323,111.58515958899807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0858447510036,112.0858447510036,112.0858447510036,112.0858447510036,112.0858447510036,112.0858447510036,112.0858447510036,112.0858447510036,112.0858447510036,112.0858447510036,l,0.46029281899973284,10,22,0,112.56958822500019,114.0711677290019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5718208180042,114.5718208180042,114.5718208180042,114.5718208180042,114.5718208180042,114.5718208180042,114.5718208180042,114.5718208180042,114.5718208180042,114.5718208180042,l,3.5654019209978287,1,23,0,118.15915235000284,119.6604265010028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.16085190499871,120.16085190499871,120.16085190499871,120.16085190499871,120.16085190499871,120.16085190499871,120.16085190499871,120.16085190499871,120.16085190499871,120.16085190499871,a,2.86422108199622,1,24,0,123.04761670099833,124.54942493099952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.04980953300401,125.04980953300401,125.04980953300401,125.04980953300401,125.04980953300401,125.04980953300401,125.04980953300401,125.04980953300401,125.04980953300401,125.04980953300401,a,3.2320621090038912,10,34,0,128.30364815099892,129.80516690600052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.3056531550028,130.3056531550028,130.3056531550028,130.3056531550028,130.3056531550028,130.3056531550028,130.3056531550028,130.3056531550028,130.3056531550028,130.3056531550028,a,1.9434112450035173,1,35,0,132.2746548540017,133.77638436100096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.27679531500326,134.27679531500326,134.27679531500326,134.27679531500326,134.27679531500326,134.27679531500326,134.27679531500326,134.27679531500326,134.27679531500326,134.27679531500326,l,4.477432376996148,1,36,0,138.78167859300447,140.28343349000352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.78417217300012,140.78417217300012,140.78417217300012,140.78417217300012,140.78417217300012,140.78417217300012,140.78417217300012,140.78417217300012,140.78417217300012,140.78417217300012,l,4.8023528269986855,1,37,0,145.60591147800005,147.1076779740033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.60813444900123,147.60813444900123,147.60813444900123,147.60813444900123,147.60813444900123,147.60813444900123,147.60813444900123,147.60813444900123,147.60813444900123,147.60813444900123,l,2.170221489999676,10,47,0,149.81064809599775,151.31225423000433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.8128512309995,151.8128512309995,151.8128512309995,151.8128512309995,151.8128512309995,151.8128512309995,151.8128512309995,151.8128512309995,151.8128512309995,151.8128512309995,l,0.7655954459987697,10,57,0,152.59692529099993,154.09860215100343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.59907319400372,154.59907319400372,154.59907319400372,154.59907319400372,154.59907319400372,154.59907319400372,154.59907319400372,154.59907319400372,154.59907319400372,154.59907319400372,l,1.6428172219966655,1,58,0,156.26771213600296,157.76935183100431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.27000342400424,158.27000342400424,158.27000342400424,158.27000342400424,158.27000342400424,158.27000342400424,158.27000342400424,158.27000342400424,158.27000342400424,158.27000342400424,a,4.523150676999649,1,59,0,162.82513644100254,164.32654252100474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,2,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.82725289800146,164.82725289800146,164.82725289800146,164.82725289800146,164.82725289800146,164.82725289800146,164.82725289800146,164.82725289800146,164.82725289800146,164.82725289800146,a,3.606402582001465,1,60,0,168.46472065299895,169.96612756000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.4665853750048,170.4665853750048,170.4665853750048,170.4665853750048,170.4665853750048,170.4665853750048,170.4665853750048,170.4665853750048,170.4665853750048,170.4665853750048,l,4.038977966003586,10,70,0,174.5377472550026,176.03952866300097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.53993802900368,176.53993802900368,176.53993802900368,176.53993802900368,176.53993802900368,176.53993802900368,176.53993802900368,176.53993802900368,176.53993802900368,176.53993802900368,a,2.9350647579994984,1,71,0,179.4932969040019,180.99527842899988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.4956856200006,181.4956856200006,181.4956856200006,181.4956856200006,181.4956856200006,181.4956856200006,181.4956856200006,181.4956856200006,181.4956856200006,181.4956856200006,a,2.0591164090001257,1,72,0,183.58140118099982,185.08278131500265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,6,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.58357118900312,185.58357118900312,185.58357118900312,185.58357118900312,185.58357118900312,185.58357118900312,185.58357118900312,185.58357118900312,185.58357118900312,185.58357118900312,l,29.65863809700386,10,82,0,215.26805381500162,216.76798692900047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.26858534500207,217.26858534500207,217.26858534500207,217.26858534500207,217.26858534500207,217.26858534500207,217.26858534500207,217.26858534500207,217.26858534500207,217.26858534500207,a,2.3495108999995864,1,83,0,219.63768760899984,221.13935591300105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,8,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.63988105399767,221.63988105399767,221.63988105399767,221.63988105399767,221.63988105399767,221.63988105399767,221.63988105399767,221.63988105399767,221.63988105399767,221.63988105399767,a,2.6349969369985047,1,84,0,224.29277852299856,225.79438642300374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.2948991029989,226.2948991029989,226.2948991029989,226.2948991029989,226.2948991029989,226.2948991029989,226.2948991029989,226.2948991029989,226.2948991029989,226.2948991029989,l,1.562099719994876,10,94,0,227.88122427800408,229.3818611079987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,10,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.88240375400346,229.88240375400346,229.88240375400346,229.88240375400346,229.88240375400346,229.88240375400346,229.88240375400346,229.88240375400346,229.88240375400346,229.88240375400346,a,2.29494660400087,1,95,0,232.2015767000048,233.70325464000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,11,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.20363221400476,234.20363221400476,234.20363221400476,234.20363221400476,234.20363221400476,234.20363221400476,234.20363221400476,234.20363221400476,234.20363221400476,234.20363221400476,l,5.718360109000059,1,96,0,239.94321956000203,241.44514162599808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,0,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.94574737900257,241.94574737900257,241.94574737900257,241.94574737900257,241.94574737900257,241.94574737900257,241.94574737900257,241.94574737900257,241.94574737900257,241.94574737900257,l,1.3201795919958386,10,106,0,243.2971401649993,244.7987622810033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,1,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.29931789100374,245.29931789100374,245.29931789100374,245.29931789100374,245.29931789100374,245.29931789100374,245.29931789100374,245.29931789100374,245.29931789100374,245.29931789100374,l,3.573766245004663,1,107,0,248.90325712600315,250.405054269002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,2,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.90562978300295,250.90562978300295,250.90562978300295,250.90562978300295,250.90562978300295,250.90562978300295,250.90562978300295,250.90562978300295,250.90562978300295,250.90562978300295,l,1.1755178519961191,1,108,0,252.10702758900152,253.60846054599824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.10900567899807,254.10900567899807,254.10900567899807,254.10900567899807,254.10900567899807,254.10900567899807,254.10900567899807,254.10900567899807,254.10900567899807,254.10900567899807,a,1.052341371003422,1,109,0,255.19376121000096,256.69527427799767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,4,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.1958426380006,257.1958426380006,257.1958426380006,257.1958426380006,257.1958426380006,257.1958426380006,257.1958426380006,257.1958426380006,257.1958426380006,257.1958426380006,l,4.917740422999486,1,110,0,262.13442596299865,263.63614917499945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,5,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.13680639099766,264.13680639099766,264.13680639099766,264.13680639099766,264.13680639099766,264.13680639099766,264.13680639099766,264.13680639099766,264.13680639099766,264.13680639099766,a,1.168940139003098,1,111,0,265.33804023300036,266.8397419940011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,6,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.3402172010028,267.3402172010028,267.3402172010028,267.3402172010028,267.3402172010028,267.3402172010028,267.3402172010028,267.3402172010028,267.3402172010028,267.3402172010028,a,1.4135564789976343,10,121,0,268.77510050300043,270.2769523349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,7,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.7774952109976,270.7774952109976,270.7774952109976,270.7774952109976,270.7774952109976,270.7774952109976,270.7774952109976,270.7774952109976,270.7774952109976,270.7774952109976,a,4.856169532999047,1,122,0,275.6660673860024,277.1677365430005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,8,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.66834014800406,277.66834014800406,277.66834014800406,277.66834014800406,277.66834014800406,277.66834014800406,277.66834014800406,277.66834014800406,277.66834014800406,277.66834014800406,l,1.6694525419952697,10,132,0,279.37038404600025,280.87170689600316,280.87170689600316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.37228347999917,281.37228347999917,281.37228347999917,281.37228347999917,281.37228347999917,281.37228347999917,281.37228347999917,281.37228347999917,281.37228347999917,281.37228347999917,l,2.8447101669953554,10,142,0,284.2423926929987,285.7438420990002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,10,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.24464050999813,286.24464050999813,286.24464050999813,286.24464050999813,286.24464050999813,286.24464050999813,286.24464050999813,286.24464050999813,286.24464050999813,286.24464050999813,a,2.8865639839932555,1,143,0,289.1474763340011,290.6496169230013,290.6496169230013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.150024442999,291.150024442999,291.150024442999,291.150024442999,291.150024442999,291.150024442999,291.150024442999,291.150024442999,291.150024442999,291.150024442999,l,4.12324653199903,10,153,0,295.3045453360028,296.80612622300396,296.80612622300396,297.3233635580036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.6981346210014,304.6981346210014,304.6981346210014,304.6981346210014,304.6981346210014,304.6981346210014,304.6981346210014,304.6981346210014,304.6981346210014,304.6981346210014,a,2.1526519790058956,10,163,1,306.86718620500324,308.36892037300277,308.36892037300277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.8693744789998,308.8693744789998,308.8693744789998,308.8693744789998,308.8693744789998,308.8693744789998,308.8693744789998,308.8693744789998,308.8693744789998,308.8693744789998,l,1.5641424229979748,1,164,1,310.4546679730047,311.9562915159986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.456658203002,312.456658203002,312.456658203002,312.456658203002,312.456658203002,312.456658203002,312.456658203002,312.456658203002,312.456658203002,312.456658203002,l,2.9540476000038325,10,174,1,315.4433072259999,316.9450039299991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.44550593299937,317.44550593299937,317.44550593299937,317.44550593299937,317.44550593299937,317.44550593299937,317.44550593299937,317.44550593299937,317.44550593299937,317.44550593299937,l,3.838569291998283,10,184,1,321.3166245559987,322.8181127690041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47150,2022-09-20_10h22.17.720,vts_reward_expectancy_OFFLINE,2022.2.4,59.923776118264016,
