LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.02492086899997,space,11.036681735000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.84811059599997,111.84811059599997,111.84811059599997,111.84811059599997,111.84811059599997,111.84811059599997,111.84811059599997,111.84811059599997,111.84811059599997,111.84811059599997,a,1.0059076289999211,10,10,0,112.91224685599991,114.39488792299994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.89560276499992,114.89560276499992,114.89560276499992,114.89560276499992,114.89560276499992,114.89560276499992,114.89560276499992,114.89560276499992,114.89560276499992,114.89560276499992,l,0.8150000999999065,10,20,0,115.729710845,117.23150922399986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.731930982,117.731930982,117.731930982,117.731930982,117.731930982,117.731930982,117.731930982,117.731930982,117.731930982,117.731930982,a,0.65746749799996,1,21,0,118.4160649779999,119.91772100799994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.41792845400005,120.41792845400005,120.41792845400005,120.41792845400005,120.41792845400005,120.41792845400005,120.41792845400005,120.41792845400005,120.41792845400005,120.41792845400005,l,1.3560960209999848,10,31,0,121.803166337,123.30467535599996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.80536822399995,123.80536822399995,123.80536822399995,123.80536822399995,123.80536822399995,123.80536822399995,123.80536822399995,123.80536822399995,123.80536822399995,123.80536822399995,l,1.1448155309999493,10,41,0,124.97340025900007,126.47492926699988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.975424772,126.975424772,126.975424772,126.975424772,126.975424772,126.975424772,126.975424772,126.975424772,126.975424772,126.975424772,a,0.758977011999832,10,51,0,127.75965678700004,129.26131415999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.76183785500007,129.76183785500007,129.76183785500007,129.76183785500007,129.76183785500007,129.76183785500007,129.76183785500007,129.76183785500007,129.76183785500007,129.76183785500007,a,1.5009378549998473,10,61,0,131.28024561300003,132.78186804200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.28231067799993,133.28231067799993,133.28231067799993,133.28231067799993,133.28231067799993,133.28231067799993,133.28231067799993,133.28231067799993,133.28231067799993,133.28231067799993,l,0.8843191509999997,1,62,0,134.18349112300007,135.68513766799992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.18565889599995,136.18565889599995,136.18565889599995,136.18565889599995,136.18565889599995,136.18565889599995,136.18565889599995,136.18565889599995,136.18565889599995,136.18565889599995,a,0.7005344209999294,10,72,0,136.90307326099992,138.40479108399995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.90534755299996,138.90534755299996,138.90534755299996,138.90534755299996,138.90534755299996,138.90534755299996,138.90534755299996,138.90534755299996,138.90534755299996,138.90534755299996,l,0.7171755859999394,1,73,0,139.63952845900008,141.1410890489999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.64176602899988,141.64176602899988,141.64176602899988,141.64176602899988,141.64176602899988,141.64176602899988,141.64176602899988,141.64176602899988,141.64176602899988,141.64176602899988,a,0.9331088829999317,1,74,0,142.59283183399998,144.09438514999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.59488861,144.59488861,144.59488861,144.59488861,144.59488861,144.59488861,144.59488861,144.59488861,144.59488861,144.59488861,l,1.4584547469999052,10,84,0,146.07979429800002,147.581673185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,0,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.08220852599993,148.08220852599993,148.08220852599993,148.08220852599993,148.08220852599993,148.08220852599993,148.08220852599993,148.08220852599993,148.08220852599993,148.08220852599993,a,0.9161553010001171,1,85,0,149.01634359800005,150.51808458999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.01873751900007,151.01873751900007,151.01873751900007,151.01873751900007,151.01873751900007,151.01873751900007,151.01873751900007,151.01873751900007,151.01873751900007,151.01873751900007,a,0.9638121099999353,1,86,0,152.00305197199987,153.504843208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,2,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.00530961599998,154.00530961599998,154.00530961599998,154.00530961599998,154.00530961599998,154.00530961599998,154.00530961599998,154.00530961599998,154.00530961599998,154.00530961599998,l,0.6089080429999285,10,96,0,154.6394008939999,156.1410770949999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.64159786599998,156.64159786599998,156.64159786599998,156.64159786599998,156.64159786599998,156.64159786599998,156.64159786599998,156.64159786599998,156.64159786599998,156.64159786599998,l,1.4445183010000164,10,106,0,158.10980222900002,159.61149967100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,4,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.11202372599996,160.11202372599996,160.11202372599996,160.11202372599996,160.11202372599996,160.11202372599996,160.11202372599996,160.11202372599996,160.11202372599996,160.11202372599996,a,1.3740721709998525,10,116,0,161.51361840799996,163.01522518299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,5,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.51579174699987,163.51579174699987,163.51579174699987,163.51579174699987,163.51579174699987,163.51579174699987,163.51579174699987,163.51579174699987,163.51579174699987,163.51579174699987,l,1.1458923509999295,1,117,0,164.683975681,166.18533323499992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,6,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.68598228199994,166.68598228199994,166.68598228199994,166.68598228199994,166.68598228199994,166.68598228199994,166.68598228199994,166.68598228199994,166.68598228199994,166.68598228199994,l,1.703413171999955,10,127,0,168.42128554300007,169.92288311099992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,7,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.42354729499993,170.42354729499993,170.42354729499993,170.42354729499993,170.42354729499993,170.42354729499993,170.42354729499993,170.42354729499993,170.42354729499993,170.42354729499993,a,0.5506198010000389,10,137,0,170.99069782900006,172.492291583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,8,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.99288578200003,172.99288578200003,172.99288578200003,172.99288578200003,172.99288578200003,172.99288578200003,172.99288578200003,172.99288578200003,172.99288578200003,172.99288578200003,l,0.8527201419999528,1,138,0,173.8779668699999,175.37894974300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.87944876999995,175.87944876999995,175.87944876999995,175.87944876999995,175.87944876999995,175.87944876999995,175.87944876999995,175.87944876999995,175.87944876999995,175.87944876999995,a,0.534336951999876,10,148,0,176.44662990999996,177.94839056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,10,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.44894858299995,178.44894858299995,178.44894858299995,178.44894858299995,178.44894858299995,178.44894858299995,178.44894858299995,178.44894858299995,178.44894858299995,178.44894858299995,l,0.7808442859998195,10,158,0,179.24973028199997,180.7514642179999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,11,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.252012873,181.252012873,181.252012873,181.252012873,181.252012873,181.252012873,181.252012873,181.252012873,181.252012873,181.252012873,a,0.8983567089999269,10,168,0,182.16966796799989,183.67132735899986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.17186607100007,184.17186607100007,184.17186607100007,184.17186607100007,184.17186607100007,184.17186607100007,184.17186607100007,184.17186607100007,184.17186607100007,184.17186607100007,l,0.7786111869997967,10,178,0,184.97271948599996,186.47450851000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,1,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.97502133199987,186.97502133199987,186.97502133199987,186.97502133199987,186.97502133199987,186.97502133199987,186.97502133199987,186.97502133199987,186.97502133199987,186.97502133199987,a,0.7354332979998617,10,188,0,187.7426760819999,189.24438249499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,2,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.74462527600008,189.74462527600008,189.74462527600008,189.74462527600008,189.74462527600008,189.74462527600008,189.74462527600008,189.74462527600008,189.74462527600008,189.74462527600008,l,0.8939928999998301,1,189,0,190.66232924199994,192.16385170600006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,3,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.66443840500006,192.66443840500006,192.66443840500006,192.66443840500006,192.66443840500006,192.66443840500006,192.66443840500006,192.66443840500006,192.66443840500006,192.66443840500006,l,1.462287121999907,10,199,0,194.14939578400003,195.65128025500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.15179099800002,196.15179099800002,196.15179099800002,196.15179099800002,196.15179099800002,196.15179099800002,196.15179099800002,196.15179099800002,196.15179099800002,196.15179099800002,a,0.6784922739998365,10,209,0,196.85255149299996,198.35422885999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,5,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.85472044199992,198.85472044199992,198.85472044199992,198.85472044199992,198.85472044199992,198.85472044199992,198.85472044199992,198.85472044199992,198.85472044199992,198.85472044199992,a,0.615937545999941,10,219,0,199.48878559299988,200.9904928379999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,6,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.49100645599992,201.49100645599992,201.49100645599992,201.49100645599992,201.49100645599992,201.49100645599992,201.49100645599992,201.49100645599992,201.49100645599992,201.49100645599992,l,0.827525377000029,1,220,0,202.34200591800004,203.84370388999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,7,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.34410907699998,204.34410907699998,204.34410907699998,204.34410907699998,204.34410907699998,204.34410907699998,204.34410907699998,204.34410907699998,204.34410907699998,204.34410907699998,l,0.8216842409999572,10,230,0,205.19493238899986,206.69656384199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,8,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.19720865499994,207.19720865499994,207.19720865499994,207.19720865499994,207.19720865499994,207.19720865499994,207.19720865499994,207.19720865499994,207.19720865499994,207.19720865499994,a,0.4012635260000934,10,240,0,207.63104026899987,209.132640821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.6332950169999,209.6332950169999,209.6332950169999,209.6332950169999,209.6332950169999,209.6332950169999,209.6332950169999,209.6332950169999,209.6332950169999,209.6332950169999,a,0.508254844000021,10,250,0,210.16719697899998,211.6689323789999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,10,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.16938496900002,212.16938496900002,212.16938496900002,212.16938496900002,212.16938496900002,212.16938496900002,212.16938496900002,212.16938496900002,212.16938496900002,212.16938496900002,l,0.6364358329999504,10,260,0,212.83674897700007,214.338405858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.8390232459999,214.8390232459999,214.8390232459999,214.8390232459999,214.8390232459999,214.8390232459999,214.8390232459999,214.8390232459999,214.8390232459999,214.8390232459999,a,1.0632525049998094,10,270,0,215.92360387600002,217.42534384099986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.53612101299996,221.53612101299996,221.53612101299996,221.53612101299996,221.53612101299996,221.53612101299996,221.53612101299996,221.53612101299996,221.53612101299996,221.53612101299996,a,0.6619629739998345,1,271,1,222.23052242699987,223.7321650219999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.232717977,224.232717977,224.232717977,224.232717977,224.232717977,224.232717977,224.232717977,224.232717977,224.232717977,224.232717977,a,0.8620287179999195,10,281,1,225.1171321889999,226.618387386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.11927309399994,227.11927309399994,227.11927309399994,227.11927309399994,227.11927309399994,227.11927309399994,227.11927309399994,227.11927309399994,227.11927309399994,227.11927309399994,l,1.063491638999949,1,282,1,228.20377942100004,229.70551469199995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96409,2022-09-19_10h38.04.309,vts_reward_expectancy_OFFLINE,2022.2.4,59.96041916792314,
