LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,6,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.28499680299865,329.28499680299865,329.28499680299865,329.28499680299865,329.28499680299865,329.28499680299865,329.28499680299865,329.28499680299865,329.28499680299865,329.28499680299865,l,0.2777699299986125,10,616,2,329.58720901899505,331.08681623099983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,7,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.5874844229984,331.5874844229984,331.5874844229984,331.5874844229984,331.5874844229984,331.5874844229984,331.5874844229984,331.5874844229984,331.5874844229984,331.5874844229984,l,0.3753110090037808,10,626,2,331.9880902169971,333.4896831869992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,8,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.99016524399485,333.99016524399485,333.99016524399485,333.99016524399485,333.99016524399485,333.99016524399485,333.99016524399485,333.99016524399485,333.99016524399485,333.99016524399485,a,0.42791556900920114,1,627,2,334.4456943260011,335.94228782499704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.44275856799504,336.44275856799504,336.44275856799504,336.44275856799504,336.44275856799504,336.44275856799504,336.44275856799504,336.44275856799504,336.44275856799504,336.44275856799504,a,0.3199499050024315,1,628,2,336.7932039779989,338.2950378099995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,10,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.79546691599535,338.79546691599535,338.79546691599535,338.79546691599535,338.79546691599535,338.79546691599535,338.79546691599535,338.79546691599535,338.79546691599535,338.79546691599535,l,0.31836204600404017,10,638,2,339.14599149100104,340.6474520019983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.1480582259974,341.1480582259974,341.1480582259974,341.1480582259974,341.1480582259974,341.1480582259974,341.1480582259974,341.1480582259974,341.1480582259974,341.1480582259974,l,0.26341275900631445,1,639,2,341.4351506929961,342.9334974949961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.18546013399464,,,132,U,hexagon,0.0021076030025142245,370.96033777199773,372.46590530299727,372.46590530299727,372.46590530299727,1,0,d,1.2009083779994398,0,373.6863105800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.4246825109949,,,181,S,triangle,0.001273545996809844,376.1648254620013,377.6717934069966,377.6717934069966,377.6717934069966,1,0,f,1.2264221770019503,0,378.92299457699846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.28004944200075,,,146,F,star,0.0016268289982690476,381.4675909419966,382.91067480199854,382.91067480199854,382.91067480199854,1,0,d,0.8436467510036891,0,383.77851396999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.9852081950012,,,167,Y,circle,0.0013278000042191707,386.26052007499675,387.76621998799965,387.76621998799965,387.76621998799965,1,0,f,0.6922513399986201,0,388.4836546539955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.49013475600077,,,125,D,star,0.0017693059999146499,390.96512777499447,392.47116649399686,392.47116649399686,392.47116649399686,1,0,d,0.49971886799903587,0,392.988512058997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0787647459947,,,139,H,triangle,0.001385791001666803,395.471849941001,396.97627370899863,396.97627370899863,396.97627370899863,1,0,d,0.5702610000007553,0,397.5769980479963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.5837370559966,,,160,W,hexagon,0.001619733993720729,400.05838643400057,401.56467568600056,401.56467568600056,401.56467568600056,0,0,d,0.4850351999994018,0,402.08207710799616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.1721210179967,,,174,B,circle,0.0013865919972886331,404.5635900519992,406.06973629599815,406.06973629599815,406.06973629599815,1,1,f,0.580520471005002,0,406.67071244399995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.7271135560004,,,132,U,star,0.0017301049956586212,409.1514288399994,410.6580549509963,410.6580549509963,410.6580549509963,1,0,d,0.5362924479995854,0,411.22535384499497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.4322260339977,,,181,S,triangle,0.0017025870038196445,413.7050144620007,415.2131196979972,415.2131196979972,415.2131196979972,1,0,f,0.693578215999878,0,415.93059707199427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.5223749049983,,,167,B,star,0.0020373950028442778,,,,,1,0,,,1,434.01718085500033,431.26056266099476,432.7658319819966,432.7658319819966,432.7658319819966,j,1.2204641140051535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.3575808969981,,,160,W,triangle,0.0012562530027935281,,,,,1,0,,,1,438.8558044599995,436.4974991759955,438.0049243589965,438.0049243589965,438.0049243589965,k,0.8216023390050395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.24616724299995,,,125,D,hexagon,0.0017400420038029552,,,,,1,0,,,1,443.7446325540004,441.3374671199999,442.84351042199705,442.84351042199705,442.84351042199705,j,0.8787295049987733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.8689139929993,,,174,F,circle,0.001300989999435842,,,,,1,0,,,1,449.3673123949993,446.2248547509953,447.73224392200063,447.73224392200063,447.73224392200063,j,1.6142627540029935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.55769167799735,,,139,Y,star,0.001652039005421102,,,,,1,0,,,1,454.0560507709961,451.8479444459954,453.3550915109954,453.3550915109954,453.3550915109954,k,0.6788293460049317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.57962191199476,,,181,S,circle,0.0016099940039566718,,,,,1,0,,,1,459.07822575899627,456.53863676599576,458.043505226,458.043505226,458.043505226,k,1.0074471650004853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.38507471599587,,,146,H,hexagon,0.0016140799998538569,,,,,1,0,,,1,463.88346780299617,461.561047571995,463.06577330999426,463.06577330999426,463.06577330999426,j,0.7922838509985013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.15704735399777,,,132,U,triangle,0.001604803001100663,,,,,1,0,,,1,468.65537058399786,466.36283054399973,467.8712006450005,467.8712006450005,467.8712006450005,k,0.755745463000494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.97893434100115,,,167,B,circle,0.001396798004861921,,,,,1,0,,,1,473.47731192499486,471.13437857900135,472.6429173590004,472.6429173590004,472.6429173590004,j,0.8160527010040823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.5507316389994,,,160,W,triangle,0.0011298519966658205,,,,,1,0,,,1,478.0491997739955,475.95842589799577,477.4651565519962,477.4651565519962,477.4651565519962,k,0.5530788000032771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,512.4870308870013,,,139,B,hexagon,0.0022002990008331835,,,,,1,0,,,2,,,,,,,,507.2455267529949,507.2455267529949,507.2455267529949,507.2455267529949,508.7495652680009,508.7495652680009,508.7495652680009,508.7495652680009,508.7495652680009,508.7495652680009,508.7495652680009,508.7495652680009,-1,number,NA,d,2.2130223890053458,vtsPrac,510.9872554760004,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,518.5103901879993,,,146,S,circle,0.0014947180025046691,,,,,1,0,,,2,,,,,,,,513.4701377489982,513.4701377489982,513.4701377489982,513.4701377489982,514.9731438689996,514.9731438689996,514.9731438689996,514.9731438689996,514.9731438689996,514.9731438689996,514.9731438689996,514.9731438689996,switch,letter,lettSwt,k,2.0130300460077706,vtsPrac,517.0087953089969,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,523.3322148079969,,,132,Y,hexagon,0.001605530000233557,,,,,1,0,,,2,,,,,,,,519.4917057489947,519.4917057489947,519.4917057489947,519.4917057489947,520.9963474830001,520.9963474830001,520.9963474830001,520.9963474830001,520.9963474830001,520.9963474830001,520.9963474830001,520.9963474830001,switch,number,numSwt,d,0.8137946020069649,vtsPrac,521.8307139850003,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,528.3879644659974,,,125,W,star,0.0017693720001261681,,,,,1,0,,,2,,,,,,,,524.3122904099946,524.3122904099946,524.3122904099946,524.3122904099946,525.8183503499968,525.8183503499968,525.8183503499968,525.8183503499968,525.8183503499968,525.8183503499968,525.8183503499968,525.8183503499968,switch,letter,lettSwt,k,1.0409379820048343,vtsPrac,526.8864945050009,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,533.6269860539978,,,139,B,hexagon,0.0014536779999616556,,,,,1,0,,,2,,,,,,,,529.3690667669944,529.3690667669944,529.3690667669944,529.3690667669944,530.8739713179966,530.8739713179966,530.8739713179966,530.8739713179966,530.8739713179966,530.8739713179966,530.8739713179966,530.8739713179966,repeat,letter,lettRpt,j,1.2249502140039112,vtsPrac,532.1253590489941,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,538.4824120060002,,,146,S,star,0.0014355660023284145,,,,,1,0,,,2,,,,,,,,534.6059211809988,534.6059211809988,534.6059211809988,534.6059211809988,536.1130265589964,536.1130265589964,536.1130265589964,536.1130265589964,536.1130265589964,536.1130265589964,536.1130265589964,536.1130265589964,repeat,letter,lettRpt,k,0.8500208129989915,vtsPrac,536.9808355319983,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,543.3543530409952,,,132,Y,triangle,0.001358078996418044,,,,,1,0,,,2,,,,,,,,539.4634557449972,539.4634557449972,539.4634557449972,539.4634557449972,540.9685548310008,540.9685548310008,540.9685548310008,540.9685548310008,540.9685548310008,540.9685548310008,540.9685548310008,540.9685548310008,repeat,letter,lettRpt,k,0.8576789610015112,vtsPrac,541.852710358995,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,548.2767126799954,,,125,W,hexagon,0.0015984090059646405,,,,,1,0,,,2,,,,,,,,544.3325225160006,544.3325225160006,544.3325225160006,544.3325225160006,545.8403671560009,545.8403671560009,545.8403671560009,545.8403671560009,545.8403671560009,545.8403671560009,545.8403671560009,545.8403671560009,repeat,letter,lettRpt,k,0.9134199070031173,vtsPrac,546.7751749359959,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,553.0819303989992,,,181,F,hexagon,0.0016136260019266047,,,,,1,0,,,2,,,,,,,,549.2589800040005,549.2589800040005,549.2589800040005,549.2589800040005,550.7626228820009,550.7626228820009,550.7626228820009,550.7626228820009,550.7626228820009,550.7626228820009,550.7626228820009,550.7626228820009,repeat,letter,lettRpt,j,0.800578171001689,vtsPrac,551.5801239930006,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,557.8538173449997,,,167,D,star,0.0015528860021731816,,,,,1,0,,,2,,,,,,,,554.0644238329987,554.0644238329987,554.0644238329987,554.0644238329987,555.5679462789994,555.5679462789994,555.5679462789994,555.5679462789994,555.5679462789994,555.5679462789994,555.5679462789994,555.5679462789994,repeat,letter,lettRpt,j,0.762409197006491,vtsPrac,556.3521393339979,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,562.5923565560006,,,160,S,circle,0.0015043120001791976,,,,,1,0,,,2,,,,,,,,558.8327711769962,558.8327711769962,558.8327711769962,558.8327711769962,560.3397881829951,560.3397881829951,560.3397881829951,560.3397881829951,560.3397881829951,560.3397881829951,560.3397881829951,560.3397881829951,repeat,letter,lettRpt,k,0.7182838810040266,vtsPrac,561.0905384619982,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,567.2473961799988,,,125,H,hexagon,0.0016038350004237145,,,,,1,0,,,2,,,,,,,,563.5719295480012,563.5719295480012,563.5719295480012,563.5719295480012,565.0785251579946,565.0785251579946,565.0785251579946,565.0785251579946,565.0785251579946,565.0785251579946,565.0785251579946,565.0785251579946,repeat,letter,lettRpt,j,0.6438565700009349,vtsPrac,565.7460136730006,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,572.1692229659966,,,125,H,star,0.0014920619942131452,,,,,1,0,,,2,,,,,,,,568.2257222219996,568.2257222219996,568.2257222219996,568.2257222219996,569.7333579309998,569.7333579309998,569.7333579309998,569.7333579309998,569.7333579309998,569.7333579309998,569.7333579309998,569.7333579309998,repeat,letter,lettRpt,j,0.9085570630049915,vtsPrac,570.6677820769983,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,577.3250633579955,,,160,F,hexagon,0.0011088770042988472,,,,,1,0,,,2,,,,,,,,573.1486886149942,573.1486886149942,573.1486886149942,573.1486886149942,574.6553249579956,574.6553249579956,574.6553249579956,574.6553249579956,574.6553249579956,574.6553249579956,574.6553249579956,574.6553249579956,repeat,letter,lettRpt,j,1.147408273005567,vtsPrac,575.8233463590004,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,582.080320052999,,,167,Y,star,0.0017135540037997998,,,,,1,0,,,2,,,,,,,,578.3050550769985,578.3050550769985,578.3050550769985,578.3050550769985,579.811069905998,579.811069905998,579.811069905998,579.811069905998,579.811069905998,579.811069905998,579.811069905998,579.811069905998,repeat,letter,lettRpt,k,0.7428932620023261,vtsPrac,580.5785393279948,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,587.0024624709986,,,132,S,circle,0.0015260360014508478,,,,,1,0,,,2,,,,,,,,583.0600862439969,583.0600862439969,583.0600862439969,583.0600862439969,584.5663568050004,584.5663568050004,584.5663568050004,584.5663568050004,584.5663568050004,584.5663568050004,584.5663568050004,584.5663568050004,repeat,letter,lettRpt,k,0.9165034140023636,vtsPrac,585.5007897760006,,,,,,,,,,,,,,,,,,,,,,,,,,73676,2022-09-20_10h04.50.054,vts_reward_expectancy_OFFLINE,2022.2.4,59.940003293777984,
