"","participant","acc","E1","points_trial","points_cumul","alt","task","condition","rewCond","curr_shape","curr_topStim","curr_bottStim","blockNum","LShape_ID","RShape_ID","trainBlock","training.thisN","training_resp.keys","training_resp.rt","target_resp.rt","target_resp.keys","trials_norew.thisRepN","trials_rew.thisRepN","platform","OS","browser","xResolution","yResolution","rewExpect"
"18",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","circle",3,17,"a",0.773797168000783,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"19",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","hexagon",3,18,"l",0.6190442670013,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"20",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","star",3,19,"a",1.71857096700023,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"21",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"circle","star",3,20,"a",1.1248653900011,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"22",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"star","hexagon",3,21,"a",1.14675816800082,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"23",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"hexagon","triangle",3,22,"l",1.04084288700051,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"24",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","star",3,23,"l",0.722517190000872,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"25",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"circle","triangle",3,24,"l",1.36100924800121,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"26",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","star",3,25,"a",1.6058914740006,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"27",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","star",3,26,"l",0.784575144000883,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"28",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"circle","hexagon",3,27,"l",0.628312868000648,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"29",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","star",3,28,"a",0.728431870001259,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"30",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","circle",3,29,"a",0.758776754000792,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"31",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"star","hexagon",3,30,"a",0.564830669000912,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"32",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"hexagon","triangle",3,31,"a",0.674885224000718,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"33",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","circle",3,32,"l",0.31586377000076,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"34",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"hexagon","circle",3,33,"a",0.276090747000126,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"35",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","hexagon",3,34,"l",0.565748891001022,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"36",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"star","triangle",3,35,"a",0.323427356001048,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"37",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"hexagon","star",4,0,"l",0.823551912000767,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"38",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","circle",4,1,"a",0.160733922000873,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"39",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","star",4,2,"l",0.232111409000026,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"40",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"star","hexagon",4,3,"a",0.626615372000742,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"41",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"star","circle",4,4,"a",1.0223780160004,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"42",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"hexagon","triangle",4,5,"l",0.48913703100061,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"43",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","hexagon",4,6,"l",0.689912857000309,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"44",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","circle",4,7,"a",0.753831117001027,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"45",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"circle","triangle",4,8,"l",0.918862449000699,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"46",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","hexagon",4,9,"l",0.72592375900058,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"47",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","triangle",4,10,"a",0.549553751000531,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"48",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"circle","star",4,11,"l",0.57943356800115,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"49",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"star","triangle",4,12,"a",1.18512062800073,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"50",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","star",4,13,"l",0.500625039000624,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"51",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","triangle",4,14,"a",0.660538472000553,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"52",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","star",4,15,"a",1.15122681800131,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"53",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","circle",4,16,"l",1.61235660300099,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"54",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","triangle",4,17,"a",0.631512930001008,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"55",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","circle",4,18,"l",0.60178339200047,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"56",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","circle",4,19,"l",0.941091439000047,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"57",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","hexagon",4,20,"l",2.66895472300075,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"58",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","star",4,21,"a",0.8677344000007,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"59",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","hexagon",4,22,"l",0.66850879300091,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"60",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","hexagon",4,23,"l",0.846261821000553,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"61",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","star",4,24,"a",0.504190266000478,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"62",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","star",4,25,"a",0.728747926999858,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"63",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","hexagon",4,26,"l",0.615530338000099,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"64",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","star",4,27,"a",0.610871969000982,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"65",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","circle",4,28,"l",0.591034209001009,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"66",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","triangle",4,29,"l",0.755175091000638,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"67",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","triangle",4,30,"a",1.24972705900018,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"68",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","hexagon",4,31,"l",1.33836179800073,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"69",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","hexagon",4,32,"a",1.02459464700041,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"70",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"hexagon","circle",4,33,"l",0.978905873001167,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"71",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"hexagon","triangle",4,34,"a",0.77620216700052,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"72",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","circle",4,35,"l",0.875649892001093,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"73",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","star",5,0,"a",0.822408652000377,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"74",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","triangle",5,1,"l",0.584819667000374,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"75",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","star",5,2,"a",0.445007282000915,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"76",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","star",5,3,"a",0.61605981700086,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"77",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","circle",5,4,"l",0.539237828000296,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"78",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","hexagon",5,5,"a",0.657464182000695,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"79",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","triangle",5,6,"a",0.626915403000567,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"80",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","circle",5,7,"l",0.469761580000522,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"81",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","hexagon",5,8,"a",1.00825858400094,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"82",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","circle",5,9,"l",0.691274349000196,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"83",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","hexagon",5,10,"l",0.515767665001476,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"84",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","triangle",5,11,"a",0.394814972000859,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"85",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","circle",5,12,"l",0.647977759001151,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"86",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","star",5,13,"a",0.483231107000393,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"87",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","star",5,14,"a",0.507883701000537,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"88",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","hexagon",5,15,"l",0.442761137000161,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"89",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","star",5,16,"a",0.437601831000393,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"90",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","triangle",5,17,"a",0.648874783000792,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"91",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","circle",5,18,"l",0.579131420001431,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"92",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"circle","triangle",5,19,"a",0.511453788000836,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"93",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"star","triangle",5,20,"l",0.600271897000312,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"94",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","circle",5,21,"l",0.43610171400087,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"95",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"circle","hexagon",5,22,"a",0.390852001000894,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"96",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"star","hexagon",5,23,"l",0.387597679000464,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"97",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","triangle",5,24,"a",0.432641232000606,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"98",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"triangle","hexagon",5,25,"l",0.371384343001409,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"99",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"star","hexagon",5,26,"l",0.433565854000335,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"100",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"circle","hexagon",5,27,"a",0.876095008000448,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"101",29784,NA,NA,10,NA,"","","training","","",NA,"",NA,"hexagon","star",5,28,"a",0.412936692000585,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"102",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"star","circle",5,29,"l",0.87324904200068,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"103",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","circle",5,30,"a",1.03469302900066,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"104",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"circle","star",5,31,"a",0.45256812900061,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"105",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"star","triangle",5,32,"l",0.350432401000944,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"106",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"circle","triangle",5,33,"l",1.02899615700062,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"107",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"hexagon","circle",5,34,"a",0.703101140001309,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"108",29784,NA,NA,1,NA,"","","training","","",NA,"",NA,"triangle","star",5,35,"a",0.639673999000479,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"109",29784,1,0,0,0,"repeat","number","numRpt","noRew","star",160,"F",0,"","",NA,NA,"",NA,0.755946300000687,"f",0,NA,"inlab","MacIntel",NA,NA,NA,NA
"110",29784,1,0,0,0,"switch","letter","lettSwt","noRew","hexagon",146,"H",0,"","",NA,NA,"",NA,1.13594405500044,"j",1,NA,"inlab","MacIntel",NA,NA,NA,NA
"111",29784,1,0,0,0,"switch","number","numSwt","noRew","circle",181,"W",0,"","",NA,NA,"",NA,0.771960011999909,"f",2,NA,"inlab","MacIntel",NA,NA,NA,NA
"112",29784,1,0,0,0,"switch","letter","lettSwt","noRew","hexagon",167,"B",0,"","",NA,NA,"",NA,0.367315804001009,"j",3,NA,"inlab","MacIntel",NA,NA,NA,NA
"113",29784,1,0,0,0,"switch","number","numSwt","noRew","hexagon",160,"F",0,"","",NA,NA,"",NA,0.748664255999756,"f",4,NA,"inlab","MacIntel",NA,NA,NA,NA
"114",29784,1,0,0,0,"switch","letter","lettSwt","noRew","circle",146,"H",0,"","",NA,NA,"",NA,0.736778198000138,"j",5,NA,"inlab","MacIntel",NA,NA,NA,NA
"115",29784,1,0,0,0,"switch","number","numSwt","noRew","star",181,"W",0,"","",NA,NA,"",NA,0.629779436000717,"f",6,NA,"inlab","MacIntel",NA,NA,NA,NA
"116",29784,1,0,0,0,"switch","letter","lettSwt","noRew","hexagon",167,"B",0,"","",NA,NA,"",NA,0.486236905000624,"j",7,NA,"inlab","MacIntel",NA,NA,NA,NA
"117",29784,1,0,0,0,"switch","number","numSwt","noRew","star",167,"H",0,"","",NA,NA,"",NA,0.862075491000724,"f",8,NA,"inlab","MacIntel",NA,NA,NA,NA
"118",29784,1,0,0,0,"switch","letter","lettSwt","noRew","circle",146,"Y",0,"","",NA,NA,"",NA,0.669711672000631,"k",9,NA,"inlab","MacIntel",NA,NA,NA,NA
"119",29784,1,0,0,0,"switch","number","numSwt","noRew","triangle",174,"F",0,"","",NA,NA,"",NA,0.582249904000491,"f",10,NA,"inlab","MacIntel",NA,NA,NA,NA
"120",29784,1,0,0,0,"switch","letter","lettSwt","noRew","circle",160,"D",0,"","",NA,NA,"",NA,1.25711612100076,"j",11,NA,"inlab","MacIntel",NA,NA,NA,NA
"121",29784,1,0,0,0,"repeat","letter","lettRpt","noRew","hexagon",174,"B",0,"","",NA,NA,"",NA,0.752596125000309,"j",12,NA,"inlab","MacIntel",NA,NA,NA,NA
"122",29784,1,0,0,0,"switch","number","numSwt","noRew","star",160,"S",0,"","",NA,NA,"",NA,0.749693479000598,"f",13,NA,"inlab","MacIntel",NA,NA,NA,NA
"123",29784,1,0,0,0,"repeat","number","numRpt","noRew","triangle",146,"F",0,"","",NA,NA,"",NA,0.75321273300051,"d",14,NA,"inlab","MacIntel",NA,NA,NA,NA
"124",29784,1,0,0,0,"switch","letter","lettSwt","noRew","hexagon",132,"W",0,"","",NA,NA,"",NA,0.766245688000708,"k",15,NA,"inlab","MacIntel",NA,NA,NA,NA
"125",29784,1,0,0,0,"repeat","letter","lettRpt","noRew","hexagon",132,"S",0,"","",NA,NA,"",NA,0.80915653700049,"k",16,NA,"inlab","MacIntel",NA,NA,NA,NA
"126",29784,1,0,0,0,"switch","number","numSwt","noRew","triangle",181,"W",0,"","",NA,NA,"",NA,0.451803982001366,"f",17,NA,"inlab","MacIntel",NA,NA,NA,NA
"127",29784,1,0,0,0,"switch","letter","lettSwt","noRew","triangle",146,"U",0,"","",NA,NA,"",NA,0.764239183999962,"k",18,NA,"inlab","MacIntel",NA,NA,NA,NA
"128",29784,1,0,0,0,"switch","number","numSwt","noRew","circle",125,"F",0,"","",NA,NA,"",NA,1.22442362000129,"d",19,NA,"inlab","MacIntel",NA,NA,NA,NA
"129",29784,1,0,0,0,"switch","letter","lettSwt","noRew","circle",132,"Y",0,"","",NA,NA,"",NA,1.19300399900021,"k",20,NA,"inlab","MacIntel",NA,NA,NA,NA
"130",29784,1,0,0,0,"switch","number","numSwt","noRew","triangle",139,"W",0,"","",NA,NA,"",NA,1.09955710300073,"d",21,NA,"inlab","MacIntel",NA,NA,NA,NA
"131",29784,1,0,0,0,"switch","letter","lettSwt","noRew","hexagon",146,"S",0,"","",NA,NA,"",NA,0.777158393000718,"k",22,NA,"inlab","MacIntel",NA,NA,NA,NA
"132",29784,1,0,0,0,"repeat","letter","lettRpt","noRew","star",181,"F",0,"","",NA,NA,"",NA,0.740112181000768,"j",23,NA,"inlab","MacIntel",NA,NA,NA,NA
"133",29784,1,0,0,0,"switch","number","numSwt","noRew","triangle",132,"F",0,"","",NA,NA,"",NA,0.97765016700032,"d",24,NA,"inlab","MacIntel",NA,NA,NA,NA
"134",29784,1,0,0,0,"repeat","number","numRpt","noRew","hexagon",125,"U",0,"","",NA,NA,"",NA,1.44420282400097,"d",25,NA,"inlab","MacIntel",NA,NA,NA,NA
"135",29784,1,0,0,0,"switch","letter","lettSwt","noRew","hexagon",160,"B",0,"","",NA,NA,"",NA,0.596911167000144,"j",26,NA,"inlab","MacIntel",NA,NA,NA,NA
"136",29784,1,0,0,0,"switch","number","numSwt","noRew","star",174,"W",0,"","",NA,NA,"",NA,0.518988400000126,"f",27,NA,"inlab","MacIntel",NA,NA,NA,NA
"137",29784,1,0,0,0,"switch","letter","lettSwt","noRew","hexagon",125,"F",0,"","",NA,NA,"",NA,0.701371257001483,"j",28,NA,"inlab","MacIntel",NA,NA,NA,NA
"138",29784,1,0,0,0,"switch","number","numSwt","noRew","star",167,"H",0,"","",NA,NA,"",NA,0.611564402001022,"f",29,NA,"inlab","MacIntel",NA,NA,NA,NA
"139",29784,1,0,0,0,"switch","letter","lettSwt","noRew","triangle",139,"S",0,"","",NA,NA,"",NA,1.3182424860006,"k",30,NA,"inlab","MacIntel",NA,NA,NA,NA
"140",29784,1,0,0,0,"switch","number","numSwt","noRew","star",181,"D",0,"","",NA,NA,"",NA,0.618680582000707,"f",31,NA,"inlab","MacIntel",NA,NA,NA,NA
"141",29784,1,0,0,0,"switch","letter","lettSwt","noRew","hexagon",132,"W",0,"","",NA,NA,"",NA,1.35767171500083,"k",32,NA,"inlab","MacIntel",NA,NA,NA,NA
"142",29784,1,0,0,0,"switch","number","numSwt","noRew","circle",125,"U",0,"","",NA,NA,"",NA,0.968480785000793,"d",33,NA,"inlab","MacIntel",NA,NA,NA,NA
"143",29784,1,0,0,0,"switch","letter","lettSwt","noRew","star",146,"B",0,"","",NA,NA,"",NA,1.27491013700092,"j",34,NA,"inlab","MacIntel",NA,NA,NA,NA
"144",29784,1,0,0,0,"switch","number","numSwt","noRew","circle",139,"Y",0,"","",NA,NA,"",NA,0.857772693000697,"d",35,NA,"inlab","MacIntel",NA,NA,NA,NA
"145",29784,1,0,0,0,"switch","letter","lettSwt","noRew","star",132,"D",0,"","",NA,NA,"",NA,1.02646120700047,"j",36,NA,"inlab","MacIntel",NA,NA,NA,NA
"146",29784,1,0,0,0,"switch","number","numSwt","noRew","circle",174,"F",0,"","",NA,NA,"",NA,0.683860594001089,"f",37,NA,"inlab","MacIntel",NA,NA,NA,NA
"147",29784,1,0,0,0,"switch","letter","lettSwt","noRew","triangle",146,"U",0,"","",NA,NA,"",NA,1.29069256400089,"k",38,NA,"inlab","MacIntel",NA,NA,NA,NA
"148",29784,1,0,0,0,"switch","number","numSwt","noRew","star",139,"B",0,"","",NA,NA,"",NA,0.736486387000696,"d",39,NA,"inlab","MacIntel",NA,NA,NA,NA
"149",29784,1,0,0,0,"switch","letter","lettSwt","noRew","star",125,"U",0,"","",NA,NA,"",NA,0.902241494000918,"k",40,NA,"inlab","MacIntel",NA,NA,NA,NA
"150",29784,1,0,0,0,"repeat","letter","lettRpt","noRew","triangle",160,"W",0,"","",NA,NA,"",NA,0.643553259000328,"k",41,NA,"inlab","MacIntel",NA,NA,NA,NA
"151",29784,1,0,0,0,"switch","number","numSwt","noRew","triangle",139,"S",0,"","",NA,NA,"",NA,1.14035155000056,"d",42,NA,"inlab","MacIntel",NA,NA,NA,NA
