"","participant","acc","E1","points_trial","points_cumul","alt","task","condition","rewCond","curr_shape","curr_topStim","curr_bottStim","blockNum","LShape_ID","RShape_ID","trainBlock","training.thisN","training_resp.keys","training_resp.rt","target_resp.rt","target_resp.keys","trials_norew.thisRepN","trials_rew.thisRepN","platform","OS","browser","xResolution","yResolution","rewExpect"
"14",96409,NA,NA,1,86,"","","training","","","",NA,NA,"hexagon","triangle",0,13,"a",0.963812109999935,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"15",96409,NA,NA,10,96,"","","training","","","",NA,NA,"hexagon","star",0,14,"l",0.608908042999929,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"16",96409,NA,NA,10,106,"","","training","","","",NA,NA,"triangle","hexagon",0,15,"l",1.44451830100002,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"17",96409,NA,NA,10,116,"","","training","","","",NA,NA,"star","hexagon",0,16,"a",1.37407217099985,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"18",96409,NA,NA,1,117,"","","training","","","",NA,NA,"circle","star",0,17,"l",1.14589235099993,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"19",96409,NA,NA,10,127,"","","training","","","",NA,NA,"circle","triangle",0,18,"l",1.70341317199996,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"20",96409,NA,NA,10,137,"","","training","","","",NA,NA,"star","circle",0,19,"a",0.550619801000039,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"21",96409,NA,NA,1,138,"","","training","","","",NA,NA,"hexagon","circle",0,20,"l",0.852720141999953,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"22",96409,NA,NA,10,148,"","","training","","","",NA,NA,"triangle","circle",0,21,"a",0.534336951999876,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"23",96409,NA,NA,10,158,"","","training","","","",NA,NA,"circle","hexagon",0,22,"l",0.78084428599982,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"24",96409,NA,NA,10,168,"","","training","","","",NA,NA,"triangle","star",0,23,"a",0.898356708999927,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"25",96409,NA,NA,10,178,"","","training","","","",NA,NA,"circle","triangle",0,24,"l",0.778611186999797,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"26",96409,NA,NA,10,188,"","","training","","","",NA,NA,"hexagon","triangle",0,25,"a",0.735433297999862,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"27",96409,NA,NA,1,189,"","","training","","","",NA,NA,"star","triangle",0,26,"l",0.89399289999983,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"28",96409,NA,NA,10,199,"","","training","","","",NA,NA,"triangle","hexagon",0,27,"l",1.46228712199991,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"29",96409,NA,NA,10,209,"","","training","","","",NA,NA,"triangle","circle",0,28,"a",0.678492273999836,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"30",96409,NA,NA,10,219,"","","training","","","",NA,NA,"hexagon","circle",0,29,"a",0.615937545999941,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"31",96409,NA,NA,1,220,"","","training","","","",NA,NA,"hexagon","star",0,30,"l",0.827525377000029,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"32",96409,NA,NA,10,230,"","","training","","","",NA,NA,"circle","star",0,31,"l",0.821684240999957,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"33",96409,NA,NA,10,240,"","","training","","","",NA,NA,"star","hexagon",0,32,"a",0.401263526000093,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"34",96409,NA,NA,10,250,"","","training","","","",NA,NA,"star","circle",0,33,"a",0.508254844000021,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"35",96409,NA,NA,10,260,"","","training","","","",NA,NA,"circle","hexagon",0,34,"l",0.63643583299995,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"36",96409,NA,NA,10,270,"","","training","","","",NA,NA,"triangle","star",0,35,"a",1.06325250499981,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"37",96409,NA,NA,1,271,"","","training","","","",NA,NA,"triangle","circle",1,0,"a",0.661962973999835,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"38",96409,NA,NA,10,281,"","","training","","","",NA,NA,"triangle","hexagon",1,1,"a",0.86202871799992,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"39",96409,NA,NA,1,282,"","","training","","","",NA,NA,"star","triangle",1,2,"l",1.06349163899995,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"40",96409,NA,NA,1,283,"","","training","","","",NA,NA,"hexagon","triangle",1,3,"l",1.64032710300012,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"41",96409,NA,NA,1,284,"","","training","","","",NA,NA,"hexagon","star",1,4,"l",0.857902247999846,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"42",96409,NA,NA,1,285,"","","training","","","",NA,NA,"star","hexagon",1,5,"a",0.746661738999819,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"43",96409,NA,NA,1,286,"","","training","","","",NA,NA,"circle","star",1,6,"a",1.39256340599991,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"44",96409,NA,NA,1,287,"","","training","","","",NA,NA,"circle","triangle",1,7,"a",1.57256455100014,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"45",96409,NA,NA,1,288,"","","training","","","",NA,NA,"hexagon","circle",1,8,"l",1.51269763000005,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"46",96409,NA,NA,1,289,"","","training","","","",NA,NA,"star","circle",1,9,"a",1.83891849999986,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"47",96409,NA,NA,10,299,"","","training","","","",NA,NA,"triangle","star",1,10,"l",1.4005722469999,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"48",96409,NA,NA,10,309,"","","training","","","",NA,NA,"circle","hexagon",1,11,"l",1.00308829999994,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"49",96409,NA,NA,10,319,"","","training","","","",NA,NA,"star","circle",1,12,"a",0.415778440999929,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"50",96409,NA,NA,10,329,"","","training","","","",NA,NA,"circle","triangle",1,13,"l",0.675131470999986,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"51",96409,NA,NA,1,330,"","","training","","","",NA,NA,"star","triangle",1,14,"a",0.572384504999945,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"52",96409,NA,NA,10,340,"","","training","","","",NA,NA,"star","hexagon",1,15,"a",0.465917037000054,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"53",96409,NA,NA,1,341,"","","training","","","",NA,NA,"triangle","circle",1,16,"l",0.794886907999853,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"54",96409,NA,NA,1,342,"","","training","","","",NA,NA,"triangle","hexagon",1,17,"a",0.703278319999981,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"55",96409,NA,NA,1,343,"","","training","","","",NA,NA,"hexagon","circle",1,18,"a",1.09555445599995,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"56",96409,NA,NA,10,353,"","","training","","","",NA,NA,"circle","hexagon",1,19,"l",0.70240481199994,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"57",96409,NA,NA,1,354,"","","training","","","",NA,NA,"circle","star",1,20,"l",0.74347247500009,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"58",96409,NA,NA,1,355,"","","training","","","",NA,NA,"triangle","star",1,21,"l",0.86877777299992,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"59",96409,NA,NA,1,356,"","","training","","","",NA,NA,"hexagon","star",1,22,"l",1.84631580399991,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"60",96409,NA,NA,10,366,"","","training","","","",NA,NA,"hexagon","triangle",1,23,"a",1.01548221300004,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"61",96409,NA,NA,10,376,"","","training","","","",NA,NA,"circle","hexagon",1,24,"l",0.746217693000062,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"62",96409,NA,NA,10,386,"","","training","","","",NA,NA,"triangle","circle",1,25,"a",0.720422494999866,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"63",96409,NA,NA,10,396,"","","training","","","",NA,NA,"star","hexagon",1,26,"a",0.615745659999902,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"64",96409,NA,NA,10,406,"","","training","","","",NA,NA,"star","circle",1,27,"a",0.667635737999944,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"65",96409,NA,NA,1,407,"","","training","","","",NA,NA,"star","triangle",1,28,"a",0.684662140999762,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"66",96409,NA,NA,10,417,"","","training","","","",NA,NA,"hexagon","triangle",1,29,"a",1.20592111999986,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"67",96409,NA,NA,1,418,"","","training","","","",NA,NA,"circle","star",1,30,"l",0.816613133999908,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"68",96409,NA,NA,1,419,"","","training","","","",NA,NA,"circle","triangle",1,31,"l",0.596655082000098,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"69",96409,NA,NA,1,420,"","","training","","","",NA,NA,"triangle","star",1,32,"l",0.44896613700007,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"70",96409,NA,NA,10,430,"","","training","","","",NA,NA,"hexagon","circle",1,33,"a",0.0505215480000061,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"71",96409,NA,NA,10,440,"","","training","","","",NA,NA,"hexagon","star",1,34,"l",0.653583555000068,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"72",96409,NA,NA,10,450,"","","training","","","",NA,NA,"triangle","hexagon",1,35,"a",0.27126142599991,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"73",96409,NA,NA,1,451,"","","training","","","",NA,NA,"hexagon","triangle",2,0,"l",1.48343147299988,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"74",96409,NA,NA,10,461,"","","training","","","",NA,NA,"circle","triangle",2,1,"l",1.50502334299995,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"75",96409,NA,NA,10,471,"","","training","","","",NA,NA,"star","circle",2,2,"a",0.44883259900007,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"76",96409,NA,NA,10,481,"","","training","","","",NA,NA,"circle","star",2,3,"l",0.411239364999801,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"77",96409,NA,NA,1,482,"","","training","","","",NA,NA,"star","triangle",2,4,"a",0.375183986999673,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"78",96409,NA,NA,10,492,"","","training","","","",NA,NA,"hexagon","star",2,5,"l",0.451471975000004,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"79",96409,NA,NA,1,493,"","","training","","","",NA,NA,"triangle","star",2,6,"l",0.654357341999912,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"80",96409,NA,NA,10,503,"","","training","","","",NA,NA,"circle","hexagon",2,7,"l",0.751763286999903,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"81",96409,NA,NA,10,513,"","","training","","","",NA,NA,"triangle","hexagon",2,8,"l",1.48542645299995,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"82",96409,NA,NA,1,514,"","","training","","","",NA,NA,"star","hexagon",2,9,"a",1.12471406499981,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"83",96409,NA,NA,1,515,"","","training","","","",NA,NA,"triangle","circle",2,10,"a",0.699716564000028,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"84",96409,NA,NA,10,525,"","","training","","","",NA,NA,"hexagon","circle",2,11,"a",0.563464688999829,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"85",96409,NA,NA,1,526,"","","training","","","",NA,NA,"triangle","circle",2,12,"a",0.552694564999911,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"86",96409,NA,NA,1,527,"","","training","","","",NA,NA,"circle","triangle",2,13,"l",0.471193001999836,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"87",96409,NA,NA,10,537,"","","training","","","",NA,NA,"hexagon","triangle",2,14,"l",0.561044188000324,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"88",96409,NA,NA,10,547,"","","training","","","",NA,NA,"triangle","star",2,15,"a",0.766791112000192,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"89",96409,NA,NA,10,557,"","","training","","","",NA,NA,"circle","hexagon",2,16,"l",0.700769792999836,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"90",96409,NA,NA,1,558,"","","training","","","",NA,NA,"triangle","hexagon",2,17,"l",0.980489460999706,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"91",96409,NA,NA,1,559,"","","training","","","",NA,NA,"circle","star",2,18,"a",0.920599045000017,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"92",96409,NA,NA,1,560,"","","training","","","",NA,NA,"hexagon","star",2,19,"l",0.4326739549997,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"93",96409,NA,NA,10,570,"","","training","","","",NA,NA,"star","triangle",2,20,"a",0.554973928999516,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"94",96409,NA,NA,10,580,"","","training","","","",NA,NA,"star","circle",2,21,"a",0.536542322000059,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"95",96409,NA,NA,1,581,"","","training","","","",NA,NA,"star","hexagon",2,22,"a",0.96729631800008,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"96",96409,NA,NA,10,591,"","","training","","","",NA,NA,"hexagon","circle",2,23,"a",0.740848414000084,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"97",96409,NA,NA,1,592,"","","training","","","",NA,NA,"triangle","star",2,24,"l",0.443522921999829,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"98",96409,NA,NA,1,593,"","","training","","","",NA,NA,"hexagon","star",2,25,"l",0.452912826000102,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"99",96409,NA,NA,10,603,"","","training","","","",NA,NA,"hexagon","triangle",2,26,"a",0.0404168509999181,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"100",96409,NA,NA,1,604,"","","training","","","",NA,NA,"circle","hexagon",2,27,"a",0.250873344999945,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"101",96409,NA,NA,10,614,"","","training","","","",NA,NA,"circle","triangle",2,28,"l",0.140992102999917,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"102",96409,NA,NA,10,624,"","","training","","","",NA,NA,"circle","star",2,29,"a",0.148216692999995,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"103",96409,NA,NA,1,625,"","","training","","","",NA,NA,"triangle","hexagon",2,30,"l",0.0348315789997287,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"104",96409,NA,NA,1,626,"","","training","","","",NA,NA,"star","hexagon",2,31,"a",0.16604164499995,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"105",96409,NA,NA,1,627,"","","training","","","",NA,NA,"star","triangle",2,32,"a",0.13207565499988,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"106",96409,NA,NA,1,628,"","","training","","","",NA,NA,"star","circle",2,33,"a",0.355895777000114,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"107",96409,NA,NA,10,638,"","","training","","","",NA,NA,"triangle","circle",2,34,"a",0.80179153600011,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"108",96409,NA,NA,10,648,"","","training","","","",NA,NA,"hexagon","circle",2,35,"a",0.549664437000047,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"109",96409,-1,0,0,648,"switch","no_choice",NA,"noRew","circle","F",160,0,"","",NA,NA,"",NA,NA,"None",0,NA,"inlab","MacIntel",NA,NA,NA,NA
"110",96409,1,0,0,648,"switch","letter","lettSwt","noRew","hexagon","D",132,0,"","",NA,NA,"",NA,0.621673029999783,"d",1,NA,"inlab","MacIntel",NA,NA,NA,NA
"111",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","star","U",174,0,"","",NA,NA,"",NA,0.750936296999953,"f",2,NA,"inlab","MacIntel",NA,NA,NA,NA
"112",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","triangle","W",181,0,"","",NA,NA,"",NA,1.180104519,"f",3,NA,"inlab","MacIntel",NA,NA,NA,NA
"113",96409,1,0,0,648,"switch","number","numSwt","noRew","triangle","F",160,0,"","",NA,NA,"",NA,1.26286266099987,"k",4,NA,"inlab","MacIntel",NA,NA,NA,NA
"114",96409,1,0,0,648,"repeat","number","numRpt","noRew","star","D",132,0,"","",NA,NA,"",NA,0.750696823999988,"j",5,NA,"inlab","MacIntel",NA,NA,NA,NA
"115",96409,1,0,0,648,"repeat","number","numRpt","noRew","triangle","U",174,0,"","",NA,NA,"",NA,0.803208556999834,"k",6,NA,"inlab","MacIntel",NA,NA,NA,NA
"116",96409,1,0,0,648,"repeat","number","numRpt","noRew","circle","W",181,0,"","",NA,NA,"",NA,0.885128873000212,"k",7,NA,"inlab","MacIntel",NA,NA,NA,NA
"117",96409,1,0,0,648,"repeat","number","numRpt","noRew","star","U",181,0,"","",NA,NA,"",NA,0.811180606000107,"k",8,NA,"inlab","MacIntel",NA,NA,NA,NA
"118",96409,1,0,0,648,"switch","letter","lettSwt","noRew","hexagon","H",139,0,"","",NA,NA,"",NA,1.02886008299993,"d",9,NA,"inlab","MacIntel",NA,NA,NA,NA
"119",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","hexagon","F",167,0,"","",NA,NA,"",NA,0.895379748999858,"d",10,NA,"inlab","MacIntel",NA,NA,NA,NA
"120",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","circle","S",146,0,"","",NA,NA,"",NA,1.74959563499988,"f",11,NA,"inlab","MacIntel",NA,NA,NA,NA
"121",96409,0,0,0,648,"switch","number",NA,"noRew","triangle","F",125,0,"","",NA,NA,"",NA,2.52140686200028,"k",12,NA,"inlab","MacIntel",NA,NA,NA,NA
"122",96409,1,1,0,648,"repeat","number","numRpt","noRew","star","U",167,0,"","",NA,NA,"",NA,1.22041452099984,"k",13,NA,"inlab","MacIntel",NA,NA,NA,NA
"123",96409,1,0,0,648,"repeat","number","numRpt","noRew","hexagon","S",139,0,"","",NA,NA,"",NA,1.16564659999995,"j",14,NA,"inlab","MacIntel",NA,NA,NA,NA
"124",96409,1,0,0,648,"repeat","number","numRpt","noRew","star","W",132,0,"","",NA,NA,"",NA,0.705013599000267,"j",15,NA,"inlab","MacIntel",NA,NA,NA,NA
"125",96409,1,0,0,648,"switch","letter","lettSwt","noRew","star","D",160,0,"","",NA,NA,"",NA,0.951172581000264,"d",16,NA,"inlab","MacIntel",NA,NA,NA,NA
"126",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","hexagon","Y",167,0,"","",NA,NA,"",NA,0.547901739999816,"f",17,NA,"inlab","MacIntel",NA,NA,NA,NA
"127",96409,1,0,0,648,"switch","number","numSwt","noRew","hexagon","B",146,0,"","",NA,NA,"",NA,2.26519215300004,"j",18,NA,"inlab","MacIntel",NA,NA,NA,NA
"128",96409,1,0,0,648,"repeat","number","numRpt","noRew","circle","S",132,0,"","",NA,NA,"",NA,1.15832283999953,"j",19,NA,"inlab","MacIntel",NA,NA,NA,NA
"129",96409,1,0,0,648,"switch","letter","lettSwt","noRew","triangle","Y",139,0,"","",NA,NA,"",NA,1.13915087699979,"f",20,NA,"inlab","MacIntel",NA,NA,NA,NA
"130",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","star","F",174,0,"","",NA,NA,"",NA,1.19033133799985,"d",21,NA,"inlab","MacIntel",NA,NA,NA,NA
"131",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","circle","B",181,0,"","",NA,NA,"",NA,0.857635443000163,"d",22,NA,"inlab","MacIntel",NA,NA,NA,NA
"132",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","star","D",146,0,"","",NA,NA,"",NA,0.593817392999881,"d",23,NA,"inlab","MacIntel",NA,NA,NA,NA
"133",96409,1,0,0,648,"switch","number","numSwt","noRew","star","S",167,0,"","",NA,NA,"",NA,0.947759739000048,"k",24,NA,"inlab","MacIntel",NA,NA,NA,NA
"134",96409,1,0,0,648,"repeat","number","numRpt","noRew","hexagon","Y",125,0,"","",NA,NA,"",NA,0.656667051000113,"j",25,NA,"inlab","MacIntel",NA,NA,NA,NA
"135",96409,1,0,0,648,"repeat","number","numRpt","noRew","hexagon","H",132,0,"","",NA,NA,"",NA,1.62479489099997,"j",26,NA,"inlab","MacIntel",NA,NA,NA,NA
"136",96409,1,0,0,648,"switch","letter","lettSwt","noRew","star","B",160,0,"","",NA,NA,"",NA,0.640926909999962,"d",27,NA,"inlab","MacIntel",NA,NA,NA,NA
"137",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","circle","S",174,0,"","",NA,NA,"",NA,0.690733375999571,"f",28,NA,"inlab","MacIntel",NA,NA,NA,NA
"138",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","hexagon","H",167,0,"","",NA,NA,"",NA,1.21745746800025,"d",29,NA,"inlab","MacIntel",NA,NA,NA,NA
"139",96409,1,0,0,648,"switch","number","numSwt","noRew","star","Y",125,0,"","",NA,NA,"",NA,2.07461288600007,"j",30,NA,"inlab","MacIntel",NA,NA,NA,NA
"140",96409,1,0,0,648,"repeat","number","numRpt","noRew","hexagon","F",181,0,"","",NA,NA,"",NA,1.13561293399971,"k",31,NA,"inlab","MacIntel",NA,NA,NA,NA
"141",96409,1,0,0,648,"repeat","number","numRpt","noRew","circle","S",125,0,"","",NA,NA,"",NA,0.820376053000018,"j",32,NA,"inlab","MacIntel",NA,NA,NA,NA
"142",96409,1,0,0,648,"repeat","number","numRpt","noRew","hexagon","Y",174,0,"","",NA,NA,"",NA,0.893689957999868,"k",33,NA,"inlab","MacIntel",NA,NA,NA,NA
"143",96409,1,0,0,648,"switch","letter","lettSwt","noRew","hexagon","U",132,0,"","",NA,NA,"",NA,1.82913671400001,"f",34,NA,"inlab","MacIntel",NA,NA,NA,NA
"144",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","triangle","W",146,0,"","",NA,NA,"",NA,1.8603498589996,"f",35,NA,"inlab","MacIntel",NA,NA,NA,NA
"145",96409,1,0,0,648,"repeat","letter","lettRpt","noRew","hexagon","B",181,0,"","",NA,NA,"",NA,0.756042426000022,"d",36,NA,"inlab","MacIntel",NA,NA,NA,NA
"146",96409,1,0,0,648,"switch","number","numSwt","noRew","star","F",167,0,"","",NA,NA,"",NA,1.1360388789999,"k",37,NA,"inlab","MacIntel",NA,NA,NA,NA
"147",96409,1,0,0,648,"repeat","number","numRpt","noRew","hexagon","D",139,0,"","",NA,NA,"",NA,0.748144058999969,"j",38,NA,"inlab","MacIntel",NA,NA,NA,NA
"148",96409,1,0,0,648,"repeat","number","numRpt","noRew","star","Y",174,0,"","",NA,NA,"",NA,0.713693171999694,"k",39,NA,"inlab","MacIntel",NA,NA,NA,NA
"149",96409,1,0,0,648,"switch","letter","lettSwt","noRew","triangle","H",174,0,"","",NA,NA,"",NA,1.86300562199995,"d",40,NA,"inlab","MacIntel",NA,NA,NA,NA
"150",96409,1,0,0,648,"switch","number","numSwt","noRew","star","W",167,0,"","",NA,NA,"",NA,1.26164699999981,"k",41,NA,"inlab","MacIntel",NA,NA,NA,NA
"151",96409,1,0,0,648,"switch","letter","lettSwt","noRew","hexagon","B",160,0,"","",NA,NA,"",NA,1.29382392600019,"d",42,NA,"inlab","MacIntel",NA,NA,NA,NA
"152",96409,1,0,0,648,"switch","number","numSwt","noRew","triangle","U",146,0,"","",NA,NA,"",NA,2.2846439570003,"j",43,NA,"inlab","MacIntel",NA,NA,NA,NA
"153",96409,1,0,0,648,"switch","letter","lettSwt","noRew","circle","Y",167,0,"","",NA,NA,"",NA,2.71308525399991,"f",44,NA,"inlab","MacIntel",NA,NA,NA,NA
