"","participant","acc","E1","points_trial","points_cumul","alt","task","condition","rewExpect","rewCond","curr_shape","curr_topStim","curr_bottStim","blockNum","LShape_ID","RShape_ID","trainBlock","training.thisN","training_resp.keys","training_resp.rt","target_resp.rt","target_resp.keys","trials_norew.thisRepN","trials_rew.thisRepN","platform","OS","browser","xResolution","yResolution"
"187",36290,0,0,0,759,"repeat","number",NA,"high","noRew","circle",174,"Y",0,"","",NA,NA,"",NA,0.359642033003183,"d",NA,14,"inlab","MacIntel",NA,NA,NA
"188",36290,1,1,1,760,"switch","letter","lettSwt","high","noRew","triangle",146,"D",0,"","",NA,NA,"",NA,0.501796715005185,"j",NA,15,"inlab","MacIntel",NA,NA,NA
"189",36290,1,0,10,770,"switch","number","numSwt","high","noRew","circle",160,"H",0,"","",NA,NA,"",NA,0.419318282001768,"f",NA,16,"inlab","MacIntel",NA,NA,NA
"190",36290,1,0,10,780,"repeat","number","numRpt","high","noRew","triangle",167,"B",0,"","",NA,NA,"",NA,0.572120639004424,"f",NA,17,"inlab","MacIntel",NA,NA,NA
"191",36290,1,0,10,790,"repeat","number","numRpt","high","noRew","triangle",174,"D",0,"","",NA,NA,"",NA,0.449973589005822,"f",NA,18,"inlab","MacIntel",NA,NA,NA
"192",36290,1,0,10,800,"switch","letter","lettSwt","high","noRew","circle",146,"S",0,"","",NA,NA,"",NA,0.522692893002386,"k",NA,19,"inlab","MacIntel",NA,NA,NA
"193",36290,1,0,10,810,"repeat","letter","lettRpt","high","noRew","triangle",125,"U",0,"","",NA,NA,"",NA,0.479594999003893,"k",NA,20,"inlab","MacIntel",NA,NA,NA
"194",36290,1,0,1,811,"switch","number","numSwt","high","noRew","circle",181,"Y",0,"","",NA,NA,"",NA,0.358179052003834,"f",NA,21,"inlab","MacIntel",NA,NA,NA
"195",36290,1,0,1,812,"switch","letter","lettSwt","high","noRew","circle",139,"W",0,"","",NA,NA,"",NA,0.619074374004413,"k",NA,22,"inlab","MacIntel",NA,NA,NA
"196",36290,0,0,0,812,"repeat","letter",NA,"high","noRew","triangle",132,"F",0,"","",NA,NA,"",NA,0.509507635000773,"k",NA,23,"inlab","MacIntel",NA,NA,NA
"197",36290,1,1,10,822,"repeat","letter","lettRpt","high","noRew","triangle",125,"D",0,"","",NA,NA,"",NA,0.57252507800149,"j",NA,24,"inlab","MacIntel",NA,NA,NA
"198",36290,1,0,1,823,"repeat","letter","lettRpt","high","noRew","circle",181,"F",0,"","",NA,NA,"",NA,0.438812038002652,"j",NA,25,"inlab","MacIntel",NA,NA,NA
"199",36290,1,0,1,824,"repeat","letter","lettRpt","high","noRew","triangle",160,"W",0,"","",NA,NA,"",NA,0.649400680002145,"k",NA,26,"inlab","MacIntel",NA,NA,NA
"200",36290,1,0,1,825,"switch","number","numSwt","high","noRew","circle",174,"H",0,"","",NA,NA,"",NA,0.551927866003098,"f",NA,27,"inlab","MacIntel",NA,NA,NA
"201",36290,1,0,1,826,"repeat","number","numRpt","high","noRew","circle",167,"Y",0,"","",NA,NA,"",NA,0.445847850001883,"f",NA,28,"inlab","MacIntel",NA,NA,NA
"202",36290,1,0,10,836,"repeat","number","numRpt","high","noRew","triangle",132,"S",0,"","",NA,NA,"",NA,0.470118413002638,"d",NA,29,"inlab","MacIntel",NA,NA,NA
"203",36290,1,0,10,846,"repeat","number","numRpt","high","noRew","triangle",139,"U",0,"","",NA,NA,"",NA,0.567121778003639,"d",NA,30,"inlab","MacIntel",NA,NA,NA
"204",36290,1,0,10,856,"switch","letter","lettSwt","high","noRew","circle",146,"B",0,"","",NA,NA,"",NA,0.499122888002603,"j",NA,31,"inlab","MacIntel",NA,NA,NA
"205",36290,1,0,0,856,"repeat","letter","lettRpt","low","noRew","star",160,"U",1,"","",NA,NA,"",NA,0.508771779001108,"k",NA,0,"inlab","MacIntel",NA,NA,NA
"206",36290,1,0,1,857,"repeat","letter","lettRpt","low","noRew","hexagon",125,"Y",1,"","",NA,NA,"",NA,0.442885038002714,"k",NA,1,"inlab","MacIntel",NA,NA,NA
"207",36290,1,0,1,858,"repeat","letter","lettRpt","low","noRew","star",132,"S",1,"","",NA,NA,"",NA,0.451950457001658,"k",NA,2,"inlab","MacIntel",NA,NA,NA
"208",36290,1,0,1,859,"repeat","letter","lettRpt","low","noRew","hexagon",167,"D",1,"","",NA,NA,"",NA,0.469014511003479,"j",NA,3,"inlab","MacIntel",NA,NA,NA
"209",36290,1,0,10,869,"switch","number","numSwt","low","noRew","hexagon",174,"W",1,"","",NA,NA,"",NA,0.380308726002113,"f",NA,4,"inlab","MacIntel",NA,NA,NA
"210",36290,1,0,10,879,"repeat","number","numRpt","low","noRew","star",139,"F",1,"","",NA,NA,"",NA,0.464415103000647,"d",NA,5,"inlab","MacIntel",NA,NA,NA
"211",36290,1,0,1,880,"repeat","number","numRpt","low","noRew","hexagon",181,"H",1,"","",NA,NA,"",NA,0.481149996005115,"f",NA,6,"inlab","MacIntel",NA,NA,NA
"212",36290,0,0,0,880,"switch","letter",NA,"low","noRew","star",146,"B",1,"","",NA,NA,"",NA,0.351421391002077,"k",NA,7,"inlab","MacIntel",NA,NA,NA
"213",36290,1,1,0,880,"repeat","letter","lettRpt","low","noRew","star",160,"U",1,"","",NA,NA,"",NA,0.524798139002087,"k",NA,8,"inlab","MacIntel",NA,NA,NA
"214",36290,1,0,1,881,"repeat","letter","lettRpt","low","noRew","hexagon",125,"Y",1,"","",NA,NA,"",NA,0.506471945001977,"k",NA,9,"inlab","MacIntel",NA,NA,NA
"215",36290,1,0,0,881,"repeat","letter","lettRpt","low","noRew","star",132,"S",1,"","",NA,NA,"",NA,0.609077020002587,"k",NA,10,"inlab","MacIntel",NA,NA,NA
"216",36290,1,0,1,882,"repeat","letter","lettRpt","low","noRew","hexagon",167,"D",1,"","",NA,NA,"",NA,0.539477084003011,"j",NA,11,"inlab","MacIntel",NA,NA,NA
"217",36290,1,0,10,892,"switch","number","numSwt","low","noRew","star",174,"W",1,"","",NA,NA,"",NA,0.344596927003295,"f",NA,12,"inlab","MacIntel",NA,NA,NA
"218",36290,1,0,10,902,"repeat","number","numRpt","low","noRew","hexagon",139,"F",1,"","",NA,NA,"",NA,0.397743788002117,"d",NA,13,"inlab","MacIntel",NA,NA,NA
"219",36290,1,0,1,903,"repeat","number","numRpt","low","noRew","star",181,"H",1,"","",NA,NA,"",NA,0.34383220300515,"f",NA,14,"inlab","MacIntel",NA,NA,NA
"220",36290,1,0,10,913,"repeat","number","numRpt","low","noRew","hexagon",146,"B",1,"","",NA,NA,"",NA,0.581931512002484,"d",NA,15,"inlab","MacIntel",NA,NA,NA
"221",36290,1,0,10,923,"repeat","number","numRpt","low","noRew","hexagon",160,"D",1,"","",NA,NA,"",NA,0.481252019002568,"f",NA,16,"inlab","MacIntel",NA,NA,NA
"222",36290,1,0,1,924,"switch","letter","lettSwt","low","noRew","star",146,"U",1,"","",NA,NA,"",NA,0.368963173001248,"k",NA,17,"inlab","MacIntel",NA,NA,NA
"223",36290,1,0,10,934,"repeat","letter","lettRpt","low","noRew","star",125,"W",1,"","",NA,NA,"",NA,0.469255719002831,"k",NA,18,"inlab","MacIntel",NA,NA,NA
"224",36290,1,0,1,935,"switch","number","numSwt","low","noRew","hexagon",139,"H",1,"","",NA,NA,"",NA,0.564614512004482,"d",NA,19,"inlab","MacIntel",NA,NA,NA
"225",36290,0,0,0,935,"switch","letter",NA,"low","noRew","star",132,"B",1,"","",NA,NA,"",NA,0.361640221002745,"k",NA,20,"inlab","MacIntel",NA,NA,NA
"226",36290,1,1,10,945,"repeat","letter","lettRpt","low","noRew","hexagon",174,"F",1,"","",NA,NA,"",NA,0.550859089002188,"j",NA,21,"inlab","MacIntel",NA,NA,NA
"227",36290,1,0,1,946,"switch","number","numSwt","low","noRew","hexagon",181,"S",1,"","",NA,NA,"",NA,0.498769178000657,"f",NA,22,"inlab","MacIntel",NA,NA,NA
"228",36290,1,0,0,946,"repeat","number","numRpt","low","noRew","star",167,"Y",1,"","",NA,NA,"",NA,0.523459354004444,"f",NA,23,"inlab","MacIntel",NA,NA,NA
"229",36290,0,0,0,946,"repeat","number",NA,"low","noRew","star",146,"D",1,"","",NA,NA,"",NA,0.400614615002269,"f",NA,24,"inlab","MacIntel",NA,NA,NA
"230",36290,1,1,1,947,"repeat","number","numRpt","low","noRew","hexagon",125,"F",1,"","",NA,NA,"",NA,0.545635795006092,"d",NA,25,"inlab","MacIntel",NA,NA,NA
"231",36290,1,0,1,948,"repeat","number","numRpt","low","noRew","hexagon",181,"H",1,"","",NA,NA,"",NA,0.478829349001899,"f",NA,26,"inlab","MacIntel",NA,NA,NA
"232",36290,1,0,1,949,"switch","letter","lettSwt","low","noRew","star",160,"Y",1,"","",NA,NA,"",NA,0.406131493004068,"k",NA,27,"inlab","MacIntel",NA,NA,NA
"233",36290,1,0,10,959,"switch","number","numSwt","low","noRew","hexagon",139,"S",1,"","",NA,NA,"",NA,0.569444824002858,"d",NA,28,"inlab","MacIntel",NA,NA,NA
"234",36290,1,0,10,969,"switch","letter","lettSwt","low","noRew","star",167,"W",1,"","",NA,NA,"",NA,0.35633495699949,"k",NA,29,"inlab","MacIntel",NA,NA,NA
"235",36290,1,0,0,969,"switch","number","numSwt","low","noRew","star",174,"B",1,"","",NA,NA,"",NA,0.617930597003578,"f",NA,30,"inlab","MacIntel",NA,NA,NA
"236",36290,1,0,1,970,"repeat","number","numRpt","low","noRew","hexagon",132,"U",1,"","",NA,NA,"",NA,0.50701494200257,"d",NA,31,"inlab","MacIntel",NA,NA,NA
"237",36290,0,0,0,970,"switch","letter",NA,"low","noRew","star",181,"D",2,"","",NA,NA,"",NA,0.367323821003083,"k",NA,0,"inlab","MacIntel",NA,NA,NA
"238",36290,1,1,10,980,"switch","number","numSwt","low","noRew","hexagon",139,"W",2,"","",NA,NA,"",NA,0.434794808003062,"d",NA,1,"inlab","MacIntel",NA,NA,NA
"239",36290,1,0,1,981,"repeat","number","numRpt","low","noRew","star",146,"U",2,"","",NA,NA,"",NA,0.451396671003749,"d",NA,2,"inlab","MacIntel",NA,NA,NA
"240",36290,1,0,1,982,"switch","letter","lettSwt","low","noRew","hexagon",132,"S",2,"","",NA,NA,"",NA,0.548322702004953,"k",NA,3,"inlab","MacIntel",NA,NA,NA
"241",36290,1,0,1,983,"repeat","letter","lettRpt","low","noRew","hexagon",174,"Y",2,"","",NA,NA,"",NA,0.417868070002441,"k",NA,4,"inlab","MacIntel",NA,NA,NA
"242",36290,1,0,1,984,"repeat","letter","lettRpt","low","noRew","star",167,"B",2,"","",NA,NA,"",NA,0.46751383400624,"j",NA,5,"inlab","MacIntel",NA,NA,NA
"243",36290,1,0,0,984,"repeat","letter","lettRpt","low","noRew","star",160,"H",2,"","",NA,NA,"",NA,0.531292922005377,"j",NA,6,"inlab","MacIntel",NA,NA,NA
"244",36290,1,0,10,994,"switch","number","numSwt","low","noRew","hexagon",125,"F",2,"","",NA,NA,"",NA,0.495778152002458,"d",NA,7,"inlab","MacIntel",NA,NA,NA
"245",36290,1,0,1,995,"repeat","number","numRpt","low","noRew","hexagon",181,"D",2,"","",NA,NA,"",NA,0.559536712004046,"f",NA,8,"inlab","MacIntel",NA,NA,NA
"246",36290,0,0,0,995,"switch","letter",NA,"low","noRew","star",139,"W",2,"","",NA,NA,"",NA,0.379820730002393,"j",NA,9,"inlab","MacIntel",NA,NA,NA
"247",36290,0,1,0,995,"repeat","letter",NA,"low","noRew","hexagon",146,"U",2,"","",NA,NA,"",NA,0.535292068001581,"j",NA,10,"inlab","MacIntel",NA,NA,NA
"248",36290,1,1,0,995,"repeat","letter","lettRpt","low","noRew","star",132,"S",2,"","",NA,NA,"",NA,0.588862778000475,"k",NA,11,"inlab","MacIntel",NA,NA,NA
"249",36290,1,0,10,1005,"repeat","letter","lettRpt","low","noRew","star",174,"Y",2,"","",NA,NA,"",NA,0.390793855003722,"k",NA,12,"inlab","MacIntel",NA,NA,NA
"250",36290,1,0,1,1006,"switch","number","numSwt","low","noRew","hexagon",167,"B",2,"","",NA,NA,"",NA,0.506615577003686,"f",NA,13,"inlab","MacIntel",NA,NA,NA
"251",36290,1,0,1,1007,"repeat","number","numRpt","low","noRew","star",160,"H",2,"","",NA,NA,"",NA,0.40780613300376,"f",NA,14,"inlab","MacIntel",NA,NA,NA
"252",36290,1,0,10,1017,"repeat","number","numRpt","low","noRew","hexagon",125,"F",2,"","",NA,NA,"",NA,0.572300372004975,"d",NA,15,"inlab","MacIntel",NA,NA,NA
"253",36290,1,0,1,1018,"repeat","number","numRpt","low","noRew","hexagon",146,"H",2,"","",NA,NA,"",NA,0.614740867000364,"d",NA,16,"inlab","MacIntel",NA,NA,NA
"254",36290,1,0,1,1019,"repeat","number","numRpt","low","noRew","star",125,"W",2,"","",NA,NA,"",NA,0.361404648003372,"d",NA,17,"inlab","MacIntel",NA,NA,NA
"255",36290,0,0,0,1019,"repeat","number",NA,"low","noRew","star",174,"S",2,"","",NA,NA,"",NA,0.356765879001614,"d",NA,18,"inlab","MacIntel",NA,NA,NA
"256",36290,1,1,1,1020,"repeat","number","numRpt","low","noRew","hexagon",132,"U",2,"","",NA,NA,"",NA,0.467249062003248,"d",NA,19,"inlab","MacIntel",NA,NA,NA
"257",36290,1,0,10,1030,"repeat","number","numRpt","low","noRew","star",167,"D",2,"","",NA,NA,"",NA,0.330874487000983,"f",NA,20,"inlab","MacIntel",NA,NA,NA
"258",36290,1,0,10,1040,"switch","letter","lettSwt","low","noRew","hexagon",181,"F",2,"","",NA,NA,"",NA,0.711812309000379,"j",NA,21,"inlab","MacIntel",NA,NA,NA
"259",36290,1,0,0,1040,"repeat","letter","lettRpt","low","noRew","star",160,"B",2,"","",NA,NA,"",NA,0.517880298004457,"j",NA,22,"inlab","MacIntel",NA,NA,NA
"260",36290,1,0,10,1050,"repeat","letter","lettRpt","low","noRew","hexagon",139,"Y",2,"","",NA,NA,"",NA,0.468085293003242,"k",NA,23,"inlab","MacIntel",NA,NA,NA
"261",36290,1,0,10,1060,"repeat","letter","lettRpt","low","noRew","star",167,"U",2,"","",NA,NA,"",NA,0.364102220002678,"k",NA,24,"inlab","MacIntel",NA,NA,NA
"262",36290,1,0,1,1061,"switch","number","numSwt","low","noRew","hexagon",139,"Y",2,"","",NA,NA,"",NA,0.439967347003403,"d",NA,25,"inlab","MacIntel",NA,NA,NA
"263",36290,1,0,0,1061,"switch","letter","lettSwt","low","noRew","star",160,"D",2,"","",NA,NA,"",NA,0.450716794002801,"j",NA,26,"inlab","MacIntel",NA,NA,NA
"264",36290,1,0,10,1071,"switch","number","numSwt","low","noRew","hexagon",146,"H",2,"","",NA,NA,"",NA,0.667610410000634,"d",NA,27,"inlab","MacIntel",NA,NA,NA
"265",36290,1,0,0,1071,"switch","letter","lettSwt","low","noRew","star",132,"W",2,"","",NA,NA,"",NA,0.417991269001504,"k",NA,28,"inlab","MacIntel",NA,NA,NA
"266",36290,1,0,1,1072,"repeat","letter","lettRpt","low","noRew","hexagon",181,"F",2,"","",NA,NA,"",NA,0.828143295002519,"j",NA,29,"inlab","MacIntel",NA,NA,NA
"267",36290,0,0,0,1072,"repeat","letter",NA,"low","noRew","star",125,"S",2,"","",NA,NA,"",NA,0.413212774001295,"j",NA,30,"inlab","MacIntel",NA,NA,NA
"268",36290,1,1,10,1082,"repeat","letter","lettRpt","low","noRew","hexagon",174,"B",2,"","",NA,NA,"",NA,0.496220949000417,"j",NA,31,"inlab","MacIntel",NA,NA,NA
"269",36290,1,0,0,1082,"repeat","letter","lettRpt","high","noRew","triangle",167,"D",3,"","",NA,NA,"",NA,0.472849085002963,"j",NA,0,"inlab","MacIntel",NA,NA,NA
"270",36290,1,0,1,1083,"repeat","letter","lettRpt","high","noRew","circle",174,"B",3,"","",NA,NA,"",NA,0.450712740002928,"j",NA,1,"inlab","MacIntel",NA,NA,NA
"271",36290,0,0,0,1083,"repeat","letter",NA,"high","noRew","circle",181,"U",3,"","",NA,NA,"",NA,0.385916234001343,"j",NA,2,"inlab","MacIntel",NA,NA,NA
"272",36290,1,1,0,1083,"switch","number","numSwt","high","noRew","triangle",146,"W",3,"","",NA,NA,"",NA,0.469523702005972,"d",NA,3,"inlab","MacIntel",NA,NA,NA
"273",36290,1,0,1,1084,"repeat","number","numRpt","high","noRew","circle",160,"S",3,"","",NA,NA,"",NA,0.56575273999988,"f",NA,4,"inlab","MacIntel",NA,NA,NA
"274",36290,0,0,0,1084,"switch","letter",NA,"high","noRew","triangle",132,"H",3,"","",NA,NA,"",NA,0.417993878003472,"k",NA,5,"inlab","MacIntel",NA,NA,NA
"275",36290,0,1,0,1084,"repeat","letter",NA,"high","noRew","circle",125,"F",3,"","",NA,NA,"",NA,0.451747228002205,"k",NA,6,"inlab","MacIntel",NA,NA,NA
"276",36290,1,1,10,1094,"repeat","letter","lettRpt","high","noRew","triangle",139,"Y",3,"","",NA,NA,"",NA,0.404206301001977,"k",NA,7,"inlab","MacIntel",NA,NA,NA
"277",36290,1,0,1,1095,"repeat","letter","lettRpt","high","noRew","triangle",167,"D",3,"","",NA,NA,"",NA,0.414450770003896,"j",NA,8,"inlab","MacIntel",NA,NA,NA
"278",36290,1,0,1,1096,"repeat","letter","lettRpt","high","noRew","circle",174,"B",3,"","",NA,NA,"",NA,0.512105460002203,"j",NA,9,"inlab","MacIntel",NA,NA,NA
"279",36290,1,0,1,1097,"switch","number","numSwt","high","noRew","circle",181,"U",3,"","",NA,NA,"",NA,0.342712651003239,"f",NA,10,"inlab","MacIntel",NA,NA,NA
"280",36290,1,0,1,1098,"switch","letter","lettSwt","high","noRew","triangle",146,"W",3,"","",NA,NA,"",NA,0.348934188001294,"k",NA,11,"inlab","MacIntel",NA,NA,NA
"281",36290,1,0,0,1098,"repeat","letter","lettRpt","high","noRew","triangle",160,"S",3,"","",NA,NA,"",NA,0.523006755003735,"k",NA,12,"inlab","MacIntel",NA,NA,NA
"282",36290,1,0,1,1099,"repeat","letter","lettRpt","high","noRew","circle",132,"H",3,"","",NA,NA,"",NA,0.575328835002438,"j",NA,13,"inlab","MacIntel",NA,NA,NA
"283",36290,1,0,10,1109,"switch","number","numSwt","high","noRew","circle",125,"F",3,"","",NA,NA,"",NA,0.467599130002782,"d",NA,14,"inlab","MacIntel",NA,NA,NA
"284",36290,1,0,10,1119,"repeat","number","numRpt","high","noRew","triangle",139,"Y",3,"","",NA,NA,"",NA,0.379324544002884,"d",NA,15,"inlab","MacIntel",NA,NA,NA
"285",36290,1,0,1,1120,"switch","letter","lettSwt","high","noRew","circle",181,"B",3,"","",NA,NA,"",NA,0.471598962005373,"j",NA,16,"inlab","MacIntel",NA,NA,NA
"286",36290,1,0,1,1121,"switch","number","numSwt","high","noRew","triangle",125,"W",3,"","",NA,NA,"",NA,0.310042229000828,"d",NA,17,"inlab","MacIntel",NA,NA,NA
"287",36290,0,0,0,1121,"repeat","number",NA,"high","noRew","triangle",146,"H",3,"","",NA,NA,"",NA,0.373448176003876,"f",NA,18,"inlab","MacIntel",NA,NA,NA
"288",36290,1,1,1,1122,"switch","letter","lettSwt","high","noRew","circle",139,"U",3,"","",NA,NA,"",NA,0.512247159003891,"k",NA,19,"inlab","MacIntel",NA,NA,NA
"289",36290,1,0,10,1132,"repeat","letter","lettRpt","high","noRew","circle",160,"Y",3,"","",NA,NA,"",NA,0.416941594005038,"k",NA,20,"inlab","MacIntel",NA,NA,NA
"290",36290,1,0,0,1132,"switch","number","numSwt","high","noRew","triangle",174,"S",3,"","",NA,NA,"",NA,0.506377919002261,"f",NA,21,"inlab","MacIntel",NA,NA,NA
"291",36290,0,0,0,1132,"repeat","number",NA,"high","noRew","circle",167,"D",3,"","",NA,NA,"",NA,0.520180531002552,"d",NA,22,"inlab","MacIntel",NA,NA,NA
"292",36290,1,1,10,1142,"repeat","number","numRpt","high","noRew","triangle",132,"F",3,"","",NA,NA,"",NA,0.406097615003091,"d",NA,23,"inlab","MacIntel",NA,NA,NA
"293",36290,1,0,1,1143,"switch","letter","lettSwt","high","noRew","circle",167,"S",3,"","",NA,NA,"",NA,0.585549149003782,"k",NA,24,"inlab","MacIntel",NA,NA,NA
"294",36290,1,0,10,1153,"switch","number","numSwt","high","noRew","triangle",132,"Y",3,"","",NA,NA,"",NA,0.387014862000797,"d",NA,25,"inlab","MacIntel",NA,NA,NA
"295",36290,1,0,10,1163,"switch","letter","lettSwt","high","noRew","circle",125,"F",3,"","",NA,NA,"",NA,0.534570649004309,"j",NA,26,"inlab","MacIntel",NA,NA,NA
"296",36290,1,0,10,1173,"switch","number","numSwt","high","noRew","triangle",174,"D",3,"","",NA,NA,"",NA,0.451465353002277,"f",NA,27,"inlab","MacIntel",NA,NA,NA
"297",36290,0,0,0,1173,"repeat","number",NA,"high","noRew","triangle",146,"W",3,"","",NA,NA,"",NA,0.523396594002406,"f",NA,28,"inlab","MacIntel",NA,NA,NA
"298",36290,1,1,1,1174,"switch","letter","lettSwt","high","noRew","circle",139,"B",3,"","",NA,NA,"",NA,0.451135578001413,"j",NA,29,"inlab","MacIntel",NA,NA,NA
"299",36290,1,0,10,1184,"switch","number","numSwt","high","noRew","triangle",181,"U",3,"","",NA,NA,"",NA,0.402491796005052,"f",NA,30,"inlab","MacIntel",NA,NA,NA
"300",36290,1,0,1,1185,"switch","letter","lettSwt","high","noRew","circle",160,"H",3,"","",NA,NA,"",NA,0.492865474003338,"j",NA,31,"inlab","MacIntel",NA,NA,NA
"301",36290,0,0,0,1185,"repeat","letter",NA,"low","noRew","star",139,"S",4,"","",NA,NA,"",NA,0.383919636005885,"j",NA,0,"inlab","MacIntel",NA,NA,NA
"302",36290,1,1,10,1195,"repeat","letter","lettRpt","low","noRew","hexagon",146,"D",4,"","",NA,NA,"",NA,0.369420711002022,"j",NA,1,"inlab","MacIntel",NA,NA,NA
"303",36290,1,0,0,1195,"repeat","letter","lettRpt","low","noRew","star",160,"B",4,"","",NA,NA,"",NA,0.469600174001243,"j",NA,2,"inlab","MacIntel",NA,NA,NA
"304",36290,1,0,10,1205,"repeat","letter","lettRpt","low","noRew","hexagon",125,"W",4,"","",NA,NA,"",NA,0.454171647001203,"k",NA,3,"inlab","MacIntel",NA,NA,NA
"305",36290,0,0,0,1205,"switch","number",NA,"low","noRew","star",132,"U",4,"","",NA,NA,"",NA,0.421998484001961,"f",NA,4,"inlab","MacIntel",NA,NA,NA
"306",36290,1,1,1,1206,"switch","letter","lettSwt","low","noRew","hexagon",181,"Y",4,"","",NA,NA,"",NA,0.440171381003893,"k",NA,5,"inlab","MacIntel",NA,NA,NA
"307",36290,0,0,0,1206,"switch","number",NA,"low","noRew","star",167,"H",4,"","",NA,NA,"",NA,0.368381523003336,"d",NA,6,"inlab","MacIntel",NA,NA,NA
"308",36290,1,1,10,1216,"repeat","number","numRpt","low","noRew","hexagon",174,"F",4,"","",NA,NA,"",NA,0.4847834850043,"f",NA,7,"inlab","MacIntel",NA,NA,NA
"309",36290,0,0,0,1216,"repeat","number",NA,"low","noRew","hexagon",139,"S",4,"","",NA,NA,"",NA,0.317291636001755,"f",NA,8,"inlab","MacIntel",NA,NA,NA
"310",36290,0,1,0,1216,"switch","letter",NA,"low","noRew","star",146,"D",4,"","",NA,NA,"",NA,0.339871655003662,"k",NA,9,"inlab","MacIntel",NA,NA,NA
"311",36290,1,1,0,1216,"switch","number","numSwt","low","noRew","star",160,"B",4,"","",NA,NA,"",NA,0.463440446004824,"f",NA,10,"inlab","MacIntel",NA,NA,NA
"312",36290,1,0,10,1226,"switch","letter","lettSwt","low","noRew","hexagon",125,"W",4,"","",NA,NA,"",NA,0.455584759001795,"k",NA,11,"inlab","MacIntel",NA,NA,NA
"313",36290,1,0,0,1226,"repeat","letter","lettRpt","low","noRew","star",132,"U",4,"","",NA,NA,"",NA,0.543910973003221,"k",NA,12,"inlab","MacIntel",NA,NA,NA
"314",36290,1,0,1,1227,"switch","number","numSwt","low","noRew","hexagon",181,"Y",4,"","",NA,NA,"",NA,0.445484719002707,"f",NA,13,"inlab","MacIntel",NA,NA,NA
"315",36290,1,0,0,1227,"repeat","number","numRpt","low","noRew","star",167,"H",4,"","",NA,NA,"",NA,0.527202829001908,"f",NA,14,"inlab","MacIntel",NA,NA,NA
"316",36290,1,0,10,1237,"repeat","number","numRpt","low","noRew","hexagon",174,"F",4,"","",NA,NA,"",NA,0.48510912200436,"f",NA,15,"inlab","MacIntel",NA,NA,NA
"317",36290,1,0,10,1247,"repeat","number","numRpt","low","noRew","hexagon",181,"W",4,"","",NA,NA,"",NA,0.468014500002027,"f",NA,16,"inlab","MacIntel",NA,NA,NA
"318",36290,1,0,0,1247,"repeat","number","numRpt","low","noRew","star",125,"B",4,"","",NA,NA,"",NA,0.410679535001691,"d",NA,17,"inlab","MacIntel",NA,NA,NA
"319",36290,1,0,10,1257,"repeat","number","numRpt","low","noRew","hexagon",160,"D",4,"","",NA,NA,"",NA,0.438570865004294,"f",NA,18,"inlab","MacIntel",NA,NA,NA
"320",36290,0,0,0,1257,"switch","letter",NA,"low","noRew","star",146,"S",4,"","",NA,NA,"",NA,0.415350114002649,"j",NA,19,"inlab","MacIntel",NA,NA,NA
"321",36290,1,1,1,1258,"switch","number","numSwt","low","noRew","hexagon",132,"F",4,"","",NA,NA,"",NA,0.38506148000306,"d",NA,20,"inlab","MacIntel",NA,NA,NA
"322",36290,1,0,10,1268,"switch","letter","lettSwt","low","noRew","star",139,"Y",4,"","",NA,NA,"",NA,0.435509196002386,"k",NA,21,"inlab","MacIntel",NA,NA,NA
"323",36290,1,0,10,1278,"repeat","letter","lettRpt","low","noRew","star",174,"U",4,"","",NA,NA,"",NA,0.397683074002998,"k",NA,22,"inlab","MacIntel",NA,NA,NA
"324",36290,1,0,1,1279,"switch","number","numSwt","low","noRew","hexagon",167,"H",4,"","",NA,NA,"",NA,0.505902404001972,"f",NA,23,"inlab","MacIntel",NA,NA,NA
"325",36290,1,0,1,1280,"repeat","number","numRpt","low","noRew","hexagon",181,"B",4,"","",NA,NA,"",NA,0.358678355001757,"f",NA,24,"inlab","MacIntel",NA,NA,NA
"326",36290,1,0,1,1281,"switch","letter","lettSwt","low","noRew","star",174,"W",4,"","",NA,NA,"",NA,0.363670781003748,"k",NA,25,"inlab","MacIntel",NA,NA,NA
"327",36290,1,0,0,1281,"repeat","letter","lettRpt","low","noRew","star",139,"D",4,"","",NA,NA,"",NA,0.519781880004302,"j",NA,26,"inlab","MacIntel",NA,NA,NA
"328",36290,1,0,1,1282,"switch","number","numSwt","low","noRew","hexagon",132,"U",4,"","",NA,NA,"",NA,0.517641339003603,"d",NA,27,"inlab","MacIntel",NA,NA,NA
"329",36290,0,0,0,1282,"switch","letter",NA,"low","noRew","star",146,"H",4,"","",NA,NA,"",NA,0.372697242004506,"k",NA,28,"inlab","MacIntel",NA,NA,NA
"330",36290,0,1,0,1282,"repeat","letter",NA,"low","noRew","hexagon",125,"S",4,"","",NA,NA,"",NA,0.61473519500214,"j",NA,29,"inlab","MacIntel",NA,NA,NA
"331",36290,1,1,0,1282,"repeat","letter","lettRpt","low","noRew","star",160,"Y",4,"","",NA,NA,"",NA,0.697380772002361,"k",NA,30,"inlab","MacIntel",NA,NA,NA
"332",36290,1,0,1,1283,"repeat","letter","lettRpt","low","noRew","hexagon",167,"F",4,"","",NA,NA,"",NA,0.519570151001972,"j",NA,31,"inlab","MacIntel",NA,NA,NA
"333",36290,1,0,10,1293,"repeat","letter","lettRpt","high","noRew","triangle",160,"D",5,"","",NA,NA,"",NA,0.439563395000732,"j",NA,0,"inlab","MacIntel",NA,NA,NA
