"","participant","acc","E1","points_trial","points_cumul","alt","task","condition","rewCond","curr_shape","curr_topStim","curr_bottStim","blockNum","LShape_ID","RShape_ID","trainBlock","training.thisN","training_resp.keys","training_resp.rt","target_resp.rt","target_resp.keys","trials_norew.thisRepN","trials_rew.thisRepN","platform","OS","browser","xResolution","yResolution","rewExpect"
"16",12531,NA,NA,1,88,"","","training","","","",NA,NA,"triangle","circle",0,15,"l",1.14150920600014,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"17",12531,NA,NA,10,98,"","","training","","","",NA,NA,"circle","star",0,16,"a",0.56967879900003,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"18",12531,NA,NA,10,108,"","","training","","","",NA,NA,"triangle","star",0,17,"l",0.832014977000199,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"19",12531,NA,NA,10,118,"","","training","","","",NA,NA,"star","circle",0,18,"a",0.553773106000335,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"20",12531,NA,NA,1,119,"","","training","","","",NA,NA,"triangle","hexagon",0,19,"a",0.985323977999997,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"21",12531,NA,NA,10,129,"","","training","","","",NA,NA,"circle","triangle",0,20,"a",0.571952736000185,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"22",12531,NA,NA,1,130,"","","training","","","",NA,NA,"star","hexagon",0,21,"a",0.657922433000294,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"23",12531,NA,NA,1,131,"","","training","","","",NA,NA,"hexagon","triangle",0,22,"l",0.507880605000082,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"24",12531,NA,NA,10,141,"","","training","","","",NA,NA,"circle","hexagon",0,23,"a",0.658708931000092,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"25",12531,NA,NA,10,151,"","","training","","","",NA,NA,"triangle","circle",0,24,"l",0.76554416099998,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"26",12531,NA,NA,1,152,"","","training","","","",NA,NA,"star","triangle",0,25,"a",0.962802289000138,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"27",12531,NA,NA,10,162,"","","training","","","",NA,NA,"triangle","hexagon",0,26,"l",1.15245195900025,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"28",12531,NA,NA,1,163,"","","training","","","",NA,NA,"star","hexagon",0,27,"a",0.885127631000159,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"29",12531,NA,NA,10,173,"","","training","","","",NA,NA,"hexagon","star",0,28,"l",0.75051948600003,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"30",12531,NA,NA,1,174,"","","training","","","",NA,NA,"triangle","star",0,29,"l",0.827337524000086,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"31",12531,NA,NA,1,175,"","","training","","","",NA,NA,"hexagon","circle",0,30,"l",0.718569958999979,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"32",12531,NA,NA,1,176,"","","training","","","",NA,NA,"circle","triangle",0,31,"a",1.02858741400041,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"33",12531,NA,NA,10,186,"","","training","","","",NA,NA,"hexagon","triangle",0,32,"a",1.04030246000002,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"34",12531,NA,NA,10,196,"","","training","","","",NA,NA,"circle","star",0,33,"l",0.624794543999997,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"35",12531,NA,NA,10,206,"","","training","","","",NA,NA,"circle","hexagon",0,34,"l",1.86078467600009,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"36",12531,NA,NA,1,207,"","","training","","","",NA,NA,"star","circle",0,35,"l",1.19711978700025,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"37",12531,NA,NA,10,217,"","","training","","","",NA,NA,"hexagon","triangle",1,0,"a",1.15748558599989,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"38",12531,NA,NA,10,227,"","","training","","","",NA,NA,"triangle","circle",1,1,"l",0.569134556000336,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"39",12531,NA,NA,1,228,"","","training","","","",NA,NA,"circle","star",1,2,"a",0.462608844999977,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"40",12531,NA,NA,1,229,"","","training","","","",NA,NA,"triangle","hexagon",1,3,"a",0.584923549999985,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"41",12531,NA,NA,1,230,"","","training","","","",NA,NA,"circle","triangle",1,4,"a",0.509937735000221,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"42",12531,NA,NA,1,231,"","","training","","","",NA,NA,"star","triangle",1,5,"a",0.812634326000079,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"43",12531,NA,NA,1,232,"","","training","","","",NA,NA,"circle","hexagon",1,6,"a",0.601267289000134,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"44",12531,NA,NA,1,233,"","","training","","","",NA,NA,"star","circle",1,7,"l",0.501717823000035,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"45",12531,NA,NA,1,234,"","","training","","","",NA,NA,"triangle","star",1,8,"l",0.827856971000074,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"46",12531,NA,NA,10,244,"","","training","","","",NA,NA,"star","hexagon",1,9,"a",0.511543655000423,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"47",12531,NA,NA,10,254,"","","training","","","",NA,NA,"hexagon","star",1,10,"a",0.46352052300017,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"48",12531,NA,NA,1,255,"","","training","","","",NA,NA,"hexagon","circle",1,11,"l",0.536663020000105,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"49",12531,NA,NA,10,265,"","","training","","","",NA,NA,"triangle","circle",1,12,"a",0.591559725000025,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"50",12531,NA,NA,1,266,"","","training","","","",NA,NA,"triangle","star",1,13,"l",0.517368067000007,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"51",12531,NA,NA,10,276,"","","training","","","",NA,NA,"triangle","hexagon",1,14,"a",0.485053814000366,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"52",12531,NA,NA,1,277,"","","training","","","",NA,NA,"circle","star",1,15,"a",0.509234705000381,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"53",12531,NA,NA,1,278,"","","training","","","",NA,NA,"hexagon","triangle",1,16,"l",0.507980807999957,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"54",12531,NA,NA,10,288,"","","training","","","",NA,NA,"circle","hexagon",1,17,"a",0.451830050999888,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"55",12531,NA,NA,10,298,"","","training","","","",NA,NA,"hexagon","star",1,18,"a",0.575114519000181,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"56",12531,NA,NA,10,308,"","","training","","","",NA,NA,"star","triangle",1,19,"a",0.491504851000172,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"57",12531,NA,NA,1,309,"","","training","","","",NA,NA,"hexagon","circle",1,20,"l",0.476377219999904,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"58",12531,NA,NA,10,319,"","","training","","","",NA,NA,"star","hexagon",1,21,"a",0.301254296000479,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"59",12531,NA,NA,10,329,"","","training","","","",NA,NA,"circle","triangle",1,22,"a",0.524832349999997,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"60",12531,NA,NA,1,330,"","","training","","","",NA,NA,"star","circle",1,23,"l",0.284698526999819,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"61",12531,NA,NA,1,331,"","","training","","","",NA,NA,"hexagon","circle",1,24,"a",0.309168216000216,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"62",12531,NA,NA,1,332,"","","training","","","",NA,NA,"hexagon","triangle",1,25,"l",0.373798044000068,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"63",12531,NA,NA,1,333,"","","training","","","",NA,NA,"star","circle",1,26,"a",0.324062007000066,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"64",12531,NA,NA,10,343,"","","training","","","",NA,NA,"triangle","hexagon",1,27,"l",0.251223417000347,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"65",12531,NA,NA,10,353,"","","training","","","",NA,NA,"star","hexagon",1,28,"a",0.357420544000433,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"66",12531,NA,NA,10,363,"","","training","","","",NA,NA,"circle","triangle",1,29,"a",0.362089550000292,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"67",12531,NA,NA,1,364,"","","training","","","",NA,NA,"star","triangle",1,30,"l",0.376116854999964,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"68",12531,NA,NA,10,374,"","","training","","","",NA,NA,"triangle","star",1,31,"a",0.350667793000412,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"69",12531,NA,NA,1,375,"","","training","","","",NA,NA,"triangle","circle",1,32,"l",0.349299133999921,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"70",12531,NA,NA,1,376,"","","training","","","",NA,NA,"circle","star",1,33,"a",0.378958285000408,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"71",12531,NA,NA,10,386,"","","training","","","",NA,NA,"circle","hexagon",1,34,"l",0.448954233000222,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"72",12531,NA,NA,1,387,"","","training","","","",NA,NA,"hexagon","star",1,35,"l",0.595362458000182,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"73",12531,NA,NA,1,388,"","","training","","","",NA,NA,"circle","triangle",2,0,"a",1.2524938370002,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"74",12531,NA,NA,10,398,"","","training","","","",NA,NA,"circle","hexagon",2,1,"l",0.551716112000122,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"75",12531,NA,NA,10,408,"","","training","","","",NA,NA,"hexagon","circle",2,2,"a",0.541112987000361,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"76",12531,NA,NA,10,418,"","","training","","","",NA,NA,"triangle","hexagon",2,3,"l",2.43614953500037,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"77",12531,NA,NA,10,428,"","","training","","","",NA,NA,"hexagon","triangle",2,4,"a",0.843276456999774,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"78",12531,NA,NA,10,438,"","","training","","","",NA,NA,"hexagon","star",2,5,"l",0.597964435000449,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"79",12531,NA,NA,10,448,"","","training","","","",NA,NA,"triangle","circle",2,6,"l",0.394183683999927,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"80",12531,NA,NA,10,458,"","","training","","","",NA,NA,"circle","star",2,7,"l",0.351649543999883,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"81",12531,NA,NA,1,459,"","","training","","","",NA,NA,"star","circle",2,8,"l",0.325164013000176,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"82",12531,NA,NA,10,469,"","","training","","","",NA,NA,"star","hexagon",2,9,"l",0.348810197000148,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"83",12531,NA,NA,1,470,"","","training","","","",NA,NA,"triangle","star",2,10,"l",0.339220081999883,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"84",12531,NA,NA,1,471,"","","training","","","",NA,NA,"star","triangle",2,11,"l",0.336904105000031,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"85",12531,NA,NA,1,472,"","","training","","","",NA,NA,"circle","triangle",2,12,"a",0.295361603999936,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"86",12531,NA,NA,1,473,"","","training","","","",NA,NA,"hexagon","star",2,13,"l",0.529273903000103,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"87",12531,NA,NA,1,474,"","","training","","","",NA,NA,"circle","star",2,14,"a",0.536473651000051,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"88",12531,NA,NA,10,484,"","","training","","","",NA,NA,"hexagon","circle",2,15,"a",0.117677023999931,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"89",12531,NA,NA,10,494,"","","training","","","",NA,NA,"star","triangle",2,16,"a",0.253565443999832,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"90",12531,NA,NA,10,504,"","","training","","","",NA,NA,"star","circle",2,17,"a",0.0409895060001872,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"91",12531,NA,NA,10,514,"","","training","","","",NA,NA,"star","hexagon",2,18,"l",0.0114894230000573,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"92",12531,NA,NA,10,524,"","","training","","","",NA,NA,"hexagon","triangle",2,19,"a",0.0334799370002656,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"93",12531,NA,NA,1,525,"","","training","","","",NA,NA,"circle","hexagon",2,20,"a",0.148941981000007,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"94",12531,NA,NA,10,535,"","","training","","","",NA,NA,"triangle","circle",2,21,"a",0.226443672000187,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"95",12531,NA,NA,10,545,"","","training","","","",NA,NA,"triangle","star",2,22,"l",0.0149571280003329,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"96",12531,NA,NA,1,546,"","","training","","","",NA,NA,"triangle","hexagon",2,23,"a",0.507489109000289,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"97",12531,NA,NA,1,547,"","","training","","","",NA,NA,"hexagon","star",2,24,"l",0.49944193500005,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"98",12531,NA,NA,10,557,"","","training","","","",NA,NA,"star","hexagon",2,25,"l",0.155139500000132,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"99",12531,NA,NA,10,567,"","","training","","","",NA,NA,"triangle","circle",2,26,"l",0.184572447999926,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"100",12531,NA,NA,1,568,"","","training","","","",NA,NA,"circle","triangle",2,27,"a",0.237284910000199,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"101",12531,NA,NA,10,578,"","","training","","","",NA,NA,"circle","hexagon",2,28,"l",0.144158701999913,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"102",12531,NA,NA,1,579,"","","training","","","",NA,NA,"star","triangle",2,29,"l",1.07976792399995,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"103",12531,NA,NA,10,589,"","","training","","","",NA,NA,"triangle","star",2,30,"l",0.649207920999743,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"104",12531,NA,NA,10,599,"","","training","","","",NA,NA,"hexagon","triangle",2,31,"a",0.507486497000173,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"105",12531,NA,NA,1,600,"","","training","","","",NA,NA,"star","circle",2,32,"l",0.40988910499982,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"106",12531,NA,NA,1,601,"","","training","","","",NA,NA,"triangle","hexagon",2,33,"a",0.678585806000228,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"107",12531,NA,NA,1,602,"","","training","","","",NA,NA,"circle","star",2,34,"l",0.343785802000184,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"108",12531,NA,NA,10,612,"","","training","","","",NA,NA,"hexagon","circle",2,35,"a",0.318104425000001,NA,"",NA,NA,"inlab","MacIntel",NA,NA,NA,NA
"109",12531,1,0,0,612,"switch","letter","lettSwt","noRew","triangle","S",160,0,"","",NA,NA,"",NA,1.94322860700004,"f",0,NA,"inlab","MacIntel",NA,NA,NA,NA
"110",12531,1,0,0,612,"repeat","letter","lettRpt","noRew","circle","F",132,0,"","",NA,NA,"",NA,1.22583838499986,"d",1,NA,"inlab","MacIntel",NA,NA,NA,NA
"111",12531,1,0,0,612,"repeat","letter","lettRpt","noRew","hexagon","D",167,0,"","",NA,NA,"",NA,1.49139716200034,"d",2,NA,"inlab","MacIntel",NA,NA,NA,NA
"112",12531,1,0,0,612,"switch","number","numSwt","noRew","star","H",174,0,"","",NA,NA,"",NA,1.20208205599965,"k",3,NA,"inlab","MacIntel",NA,NA,NA,NA
"113",12531,1,0,0,612,"repeat","number","numRpt","noRew","hexagon","S",160,0,"","",NA,NA,"",NA,0.970185666999441,"k",4,NA,"inlab","MacIntel",NA,NA,NA,NA
"114",12531,1,0,0,612,"switch","letter","lettSwt","noRew","circle","F",132,0,"","",NA,NA,"",NA,0.599319024999659,"d",5,NA,"inlab","MacIntel",NA,NA,NA,NA
"115",12531,1,0,0,612,"switch","number","numSwt","noRew","triangle","D",167,0,"","",NA,NA,"",NA,1.40203282999983,"k",6,NA,"inlab","MacIntel",NA,NA,NA,NA
"116",12531,1,0,0,612,"repeat","number","numRpt","noRew","star","H",174,0,"","",NA,NA,"",NA,0.858811983000578,"k",7,NA,"inlab","MacIntel",NA,NA,NA,NA
"117",12531,1,0,0,612,"repeat","number","numRpt","noRew","star","S",174,0,"","",NA,NA,"",NA,0.826694591999967,"k",8,NA,"inlab","MacIntel",NA,NA,NA,NA
"118",12531,1,0,0,612,"switch","letter","lettSwt","noRew","circle","H",146,0,"","",NA,NA,"",NA,0.734015999999883,"d",9,NA,"inlab","MacIntel",NA,NA,NA,NA
"119",12531,1,0,0,612,"repeat","letter","lettRpt","noRew","circle","F",125,0,"","",NA,NA,"",NA,0.609985636999681,"d",10,NA,"inlab","MacIntel",NA,NA,NA,NA
"120",12531,1,0,0,612,"switch","number","numSwt","noRew","hexagon","B",139,0,"","",NA,NA,"",NA,0.756857968000531,"j",11,NA,"inlab","MacIntel",NA,NA,NA,NA
"121",12531,1,0,0,612,"repeat","number","numRpt","noRew","triangle","B",125,0,"","",NA,NA,"",NA,1.39251068000021,"j",12,NA,"inlab","MacIntel",NA,NA,NA,NA
"122",12531,1,0,0,612,"switch","letter","lettSwt","noRew","star","F",139,0,"","",NA,NA,"",NA,1.75434255800019,"d",13,NA,"inlab","MacIntel",NA,NA,NA,NA
"123",12531,1,0,0,612,"repeat","letter","lettRpt","noRew","star","H",160,0,"","",NA,NA,"",NA,1.13470894699958,"d",14,NA,"inlab","MacIntel",NA,NA,NA,NA
"124",12531,0,0,0,612,"switch","number",NA,"noRew","circle","S",167,0,"","",NA,NA,"",NA,0.707088368000313,"j",15,NA,"inlab","MacIntel",NA,NA,NA,NA
"125",12531,1,1,0,612,"repeat","number","numRpt","noRew","star","B",139,0,"","",NA,NA,"",NA,1.16848714700018,"j",16,NA,"inlab","MacIntel",NA,NA,NA,NA
"126",12531,1,0,0,612,"switch","letter","lettSwt","noRew","circle","Y",181,0,"","",NA,NA,"",NA,2.88281489000065,"f",17,NA,"inlab","MacIntel",NA,NA,NA,NA
"127",12531,0,0,0,612,"switch","number",NA,"noRew","hexagon","D",125,0,"","",NA,NA,"",NA,0.807353275999503,"k",18,NA,"inlab","MacIntel",NA,NA,NA,NA
"128",12531,0,1,0,612,"switch","letter",NA,"noRew","triangle","S",132,0,"","",NA,NA,"",NA,1.80948704499997,"d",19,NA,"inlab","MacIntel",NA,NA,NA,NA
"129",12531,1,1,0,612,"switch","number","numSwt","noRew","triangle","D",160,0,"","",NA,NA,"",NA,1.53843414300036,"k",20,NA,"inlab","MacIntel",NA,NA,NA,NA
"130",12531,0,0,0,612,"repeat","number",NA,"noRew","hexagon","Y",174,0,"","",NA,NA,"",NA,0.718570970999735,"j",21,NA,"inlab","MacIntel",NA,NA,NA,NA
"131",12531,1,1,0,612,"repeat","number","numRpt","noRew","circle","F",125,0,"","",NA,NA,"",NA,1.27633200600076,"j",22,NA,"inlab","MacIntel",NA,NA,NA,NA
"132",12531,0,0,0,612,"repeat","number",NA,"noRew","star","H",139,0,"","",NA,NA,"",NA,0.674604411999553,"k",23,NA,"inlab","MacIntel",NA,NA,NA,NA
"133",12531,0,1,0,612,"repeat","number",NA,"noRew","circle","B",174,0,"","",NA,NA,"",NA,2.21086548500034,"j",24,NA,"inlab","MacIntel",NA,NA,NA,NA
"134",12531,1,1,0,612,"switch","letter","lettSwt","noRew","star","H",167,0,"","",NA,NA,"",NA,2.0434090979993,"d",25,NA,"inlab","MacIntel",NA,NA,NA,NA
"135",12531,0,0,0,612,"switch","number",NA,"noRew","star","U",146,0,"","",NA,NA,"",NA,1.78624116800029,"k",26,NA,"inlab","MacIntel",NA,NA,NA,NA
"136",12531,1,1,0,612,"repeat","number","numRpt","noRew","hexagon","Y",160,0,"","",NA,NA,"",NA,1.59560973399994,"k",27,NA,"inlab","MacIntel",NA,NA,NA,NA
"137",12531,0,0,0,612,"switch","letter",NA,"noRew","star","S",139,0,"","",NA,NA,"",NA,1.09393398200018,"d",28,NA,"inlab","MacIntel",NA,NA,NA,NA
"138",12531,0,1,0,612,"switch","number",NA,"noRew","hexagon","B",160,0,"","",NA,NA,"",NA,1.26011839899957,"j",29,NA,"inlab","MacIntel",NA,NA,NA,NA
"139",12531,0,1,0,612,"switch","letter",NA,"noRew","triangle","W",146,0,"","",NA,NA,"",NA,0.901804742000877,"d",30,NA,"inlab","MacIntel",NA,NA,NA,NA
"140",12531,-1,1,0,612,"switch","no_choice",NA,"noRew","hexagon","U",181,0,"","",NA,NA,"",NA,NA,"None",31,NA,"inlab","MacIntel",NA,NA,NA,NA
"141",12531,1,0,0,612,"switch","letter","lettSwt","noRew","hexagon","W",167,0,"","",NA,NA,"",NA,0.753372912000032,"f",32,NA,"inlab","MacIntel",NA,NA,NA,NA
"142",12531,1,0,0,612,"repeat","letter","lettRpt","noRew","triangle","S",174,0,"","",NA,NA,"",NA,0.861498343999756,"f",33,NA,"inlab","MacIntel",NA,NA,NA,NA
"143",12531,1,0,0,612,"switch","number","numSwt","noRew","triangle","H",125,0,"","",NA,NA,"",NA,1.43041528000003,"j",34,NA,"inlab","MacIntel",NA,NA,NA,NA
"144",12531,1,0,0,612,"repeat","number","numRpt","noRew","star","Y",146,0,"","",NA,NA,"",NA,0.735115965999739,"j",35,NA,"inlab","MacIntel",NA,NA,NA,NA
"145",12531,1,0,0,612,"repeat","number","numRpt","noRew","star","Y",125,0,"","",NA,NA,"",NA,0.43478060300049,"j",36,NA,"inlab","MacIntel",NA,NA,NA,NA
"146",12531,0,0,0,612,"repeat","number",NA,"noRew","hexagon","B",174,0,"","",NA,NA,"",NA,0.595729171000585,"j",37,NA,"inlab","MacIntel",NA,NA,NA,NA
"147",12531,1,1,0,612,"repeat","number","numRpt","noRew","triangle","S",160,0,"","",NA,NA,"",NA,1.70315278499993,"k",38,NA,"inlab","MacIntel",NA,NA,NA,NA
"148",12531,1,0,0,612,"repeat","number","numRpt","noRew","hexagon","U",132,0,"","",NA,NA,"",NA,1.64408819299979,"j",39,NA,"inlab","MacIntel",NA,NA,NA,NA
"149",12531,1,0,0,612,"switch","letter","lettSwt","noRew","hexagon","S",167,0,"","",NA,NA,"",NA,0.795759906000512,"f",40,NA,"inlab","MacIntel",NA,NA,NA,NA
"150",12531,1,0,0,612,"repeat","letter","lettRpt","noRew","triangle","D",174,0,"","",NA,NA,"",NA,0.559354533000715,"d",41,NA,"inlab","MacIntel",NA,NA,NA,NA
"151",12531,1,0,0,612,"repeat","letter","lettRpt","noRew","hexagon","H",125,0,"","",NA,NA,"",NA,0.884671482000613,"d",42,NA,"inlab","MacIntel",NA,NA,NA,NA
"152",12531,1,0,0,612,"repeat","letter","lettRpt","noRew","star","F",146,0,"","",NA,NA,"",NA,0.601876478000577,"d",43,NA,"inlab","MacIntel",NA,NA,NA,NA
"153",12531,1,0,0,612,"repeat","letter","lettRpt","noRew","triangle","D",125,0,"","",NA,NA,"",NA,0.677404008000394,"d",44,NA,"inlab","MacIntel",NA,NA,NA,NA
